country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Uneek,Uneeq,,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 13 hours ago,rankings.php?subregion=atl,,3 Hundred Tons per month,$314 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62570,,,,
kalakatu,panglima harith,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 121 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,$313 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62363,,,,
Tession,Hawkrow,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 121 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$313 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62364,,,,
Kucalana,Mr Nick Guy,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 64 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$313 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62488,,266 Mbbl,,
Chrome,edmfan,,27k active personnel,0 ships,Finest of the 19th century,Mad Dog,None,Good,online now,rankings.php?subregion=ara,,2 Hundred Tons per month,$313 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20398 km 2,http://blocgame.com/stats.php?id=62534,12 Mbbl per month,,,
Vursian,Amirul Izzat,,32k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 9 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$313 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62540,1 Mbbl per month,323 Mbbl,,
Lubekran,septima,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 9 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$313 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62568,,470 Mbbl,,
Donatello,Firaun,,6k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 32 hours ago,rankings.php?subregion=egy,,14 Hundred Tons per month,$312 million,,Egypt,,None,http://blocgame.com/rankings.php?subregion=egy,10946 km 2,http://blocgame.com/stats.php?id=61668,15 Mbbl per month,3422 Mbbl,,
nateberokmung,ahmadmaslan,,68k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,rankings.php?subregion=atl,,4 Hundred Tons per month,$312 million,,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62107,25 Mbbl per month,,,
Mawlid,rotazairo,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 92 hours ago,rankings.php?subregion=sea,Aseang MMP,3 Hundred Tons per month,$312 million,alliancestats.php?allianceid=1899,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62403,3 Mbbl per month,70 Mbbl,,
?,jh123,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 69 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$312 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62486,,,,
Zandberg,Adrian Zandberg,,12k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 74 hours ago,rankings.php?subregion=ama,,3 Hundred Tons per month,$311 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62357,1 Mbbl per month,345 Mbbl,,
Optimus Maximus,ORigel,,2k active personnel,0 ships,First World War surplus,Pariah,None,Elite,last online 1 hours ago,rankings.php?subregion=atl,,3 Hundred Tons per month,$311 million,,Atlas,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62380,2 Mbbl per month,3325 Mbbl,,
Bio Auta,matgaal,,30k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 62 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$311 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62405,,,,
Senegal,Chizoba Oluchi,,7k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 25 hours ago,rankings.php?subregion=waf,,3 Hundred Tons per month,$311 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,19406 km 2,http://blocgame.com/stats.php?id=62526,,,,
Latino Spania,Konski,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 32 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$311 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62548,,,,
hesd,alyssaeve50,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$311 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62560,,,,
Jerkoh,Kulturmayor,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403656 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$311 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62569,,,,
Baxton,BigSmoke,,8k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,12848 km 2,http://blocgame.com/stats.php?id=61582,1 Mbbl per month,,,
land1,land1,,62k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 17 hours ago,rankings.php?subregion=ind,,3 Hundred Tons per month,$310 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,13917 km 2,http://blocgame.com/stats.php?id=61830,2 Mbbl per month,,,
SAMSON,Delilah,,27k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 3 hours ago,rankings.php?subregion=egy,,15 Hundred Tons per month,$310 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62316,15 Mbbl per month,,,
KapcaiPink,cksabri,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 114 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62400,,,,
Jamil Empires,Jamil2711,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 110 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62412,,,,
Kepala Batas,Kapten Ed,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62478,,,,
Pirateseas,jackraven100,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 27 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62553,1 Mbbl per month,,,
Andromeda-13,Ramboost,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62559,,,,
Cape Topia,Jordan Ingram,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62564,,,,
Llamaland,Drama Llama,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 1 hours ago,rankings.php?subregion=per,,3 Hundred Tons per month,$310 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62571,2 Mbbl per month,1477 Mbbl,,
Marhean,dzulkacak,,27k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 93 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62451,,,,
Afu,Dula,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 24 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$308 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62554,1 Mbbl per month,464 Mbbl,,
My-Titans,necromancer,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 21 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$308 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62556,,164 Mbbl,,
Ilocos,elkatipunero,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 57 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$307 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62495,,,,
North Iritrian,rickcall12,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 11 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,$307 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62588,,,,
Jenin,Johnjenin,,17k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 16 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$306 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62399,2 Mbbl per month,78 Mbbl,,
Ivey,The Ivey,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 68 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,$306 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62487,1 Mbbl per month,4583 Mbbl,,
Adetopia,Adebro,,23k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 28 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$306 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62550,,,,
FUCK WANG,FUCK WANG,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 1 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$306 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62572,2 Mbbl per month,4419 Mbbl,,
Pensia,parkerwil1014,,20k active personnel,0 ships,Finest of the 19th century,Pariah,None,Standard,last online 8 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,$306 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62590,,,,
Uzbekistanstan,Shaikh Zayer,http://blocgame.com/alliancestats.php?allianceid=1393,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 1 hours ago,rankings.php?subregion=congo,BAMF,11 Hundred Tons per month,$305 million,alliancestats.php?allianceid=1393,Congo,Plentiful,Small,http://blocgame.com/rankings.php?subregion=congo,23681 km 2,http://blocgame.com/stats.php?id=47207,1 Mbbl per month,,,
Ustasa Hrvatska,Poglavnik,,2k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 68 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$305 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,19602 km 2,http://blocgame.com/stats.php?id=62491,,,,
Malay power,Malayahunter24,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 60 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$305 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62497,,,,
Labuair,Kultur mayor,,29k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 14 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$305 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62573,,,,
Nusquam,NemoNomen,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$305 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62575,,,,
Juninitaus,Mobius Starsmith,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,rankings.php?subregion=atl,,2 Hundred Tons per month,$305 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62576,,,,
Adtadia,Alexiel Leskovitz,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 18 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$305 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62577,,,,
mzymz,mzymz79,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$305 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62580,3 Mbbl per month,,,
sandshark,sandshark,,20k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 2 hours ago,rankings.php?subregion=congo,,6 Hundred Tons per month,$305 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62581,,,,
Taan,taan,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403656 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$305 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62585,,,,
Jaku,jjgaming2004,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403656 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$305 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62589,,,,
Bolshevik,Leon Noble,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 8 hours ago,rankings.php?subregion=con,,2 Hundred Tons per month,$305 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=62592,,,,
Sant Tysilio,Trapswithlasers,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,rankings.php?subregion=egy,,3 Hundred Tons per month,$305 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62593,4 Mbbl per month,3509 Mbbl,,
Atikana,Shaqzilla,http://blocgame.com/alliancestats.php?allianceid=1629,10k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 29 hours ago,rankings.php?subregion=ara,Al-Qassam Brigades,4 Hundred Tons per month,$304 million,alliancestats.php?allianceid=1629,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,15692 km 2,http://blocgame.com/stats.php?id=56212,4 Mbbl per month,3886 Mbbl,,
Kredik Shaw,Straff Venture,http://blocgame.com/alliancestats.php?allianceid=1595,144k active personnel,20 ships,Korean War surplus,Gandhi-like,7 factories,Standard,last online 17 hours ago,rankings.php?subregion=egy,The High Council,50 Hundred Tons per month,$304 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,68884 km 2,http://blocgame.com/stats.php?id=60650,70 Mbbl per month,9289 Mbbl,,
Drogo,Micheeel,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 171 hours ago,rankings.php?subregion=eaf,,2 Hundred Tons per month,$304 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=62309,,,,
Hebertania,StefanSucks,,37k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Standard,last online 119 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$304 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20398 km 2,http://blocgame.com/stats.php?id=62339,4 Mbbl per month,,,
lurima,LURIMA,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 123 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$304 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62356,,,,
HighCastle,samseng,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 120 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$304 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62371,,,,
Subaland,khodeq,,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 16 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$304 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62574,,,,
S.E.D,ajivijaya,,22k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 12 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$304 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62587,,,,
Leb-Syria,narego27,http://blocgame.com/alliancestats.php?allianceid=2010,22k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 7 hours ago,rankings.php?subregion=mes,Arabian Union,2 Hundred Tons per month,$304 million,alliancestats.php?allianceid=2010,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62594,,,,
WubWubWub,MAYDAY,,2k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,online now,rankings.php?subregion=sea,,3 Hundred Tons per month,$303 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,12705 km 2,http://blocgame.com/stats.php?id=40672,,,,
Blyadstvo,BorisBlyads,http://blocgame.com/alliancestats.php?allianceid=1595,94k active personnel,2 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 14 hours ago,rankings.php?subregion=chi,The High Council,17 Hundred Tons per month,$303 million,alliancestats.php?allianceid=1595,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,90146 km 2,http://blocgame.com/stats.php?id=59981,4 Mbbl per month,701 Mbbl,,
MalBru,MalBru,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 13 hours ago,rankings.php?subregion=pac,Aseang MMP,6 Hundred Tons per month,$303 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19900 km 2,http://blocgame.com/stats.php?id=62452,3 Mbbl per month,,,
Romastia,Junso,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 124 hours ago,rankings.php?subregion=ama,,2 Hundred Tons per month,$302 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62354,,,,
Malaya Kingdom,Raja Haji Bob,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 119 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$302 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62374,2 Mbbl per month,326 Mbbl,,
kelate,brontoqworm,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 119 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$302 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62378,,,,
Noor_Rulesz,SyaVonXee,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 116 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$302 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62381,,,,
Sukhoi,strike_freedom,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 118 hours ago,rankings.php?subregion=sea,,2 Hundred Tons per month,$302 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62385,,,,
Malaysia Knight,zul88,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 115 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$302 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62397,,,,
Petai,appleased,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 114 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,$302 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62398,,,,
Brovick,Imsplongy,,27k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 82 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$302 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62416,,,,
Onstantinia,Thair,,29k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 52 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$302 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62513,,,,
Scart,Scotify,,35k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 12 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,$301 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=48581,2 Mbbl per month,8001 Mbbl,,
Junta Liberty,776771,,0k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 45 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,$301 million,,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=62450,2 Mbbl per month,180 Mbbl,,
Zuyazayuza,Zuyazayuza,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Good,None,Good,last online 1 hours ago,rankings.php?subregion=sea,Aseang MMP,5 Hundred Tons per month,$301 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62470,2 Mbbl per month,147 Mbbl,,
Meviora,Mevius,,17k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=per,,5 Hundred Tons per month,$301 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19800 km 2,http://blocgame.com/stats.php?id=62583,5 Mbbl per month,5849 Mbbl,,
radziuxmrozia,tajfon,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 100 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62435,,338 Mbbl,,
FoxHound,IkmalZanif,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 89 hours ago,rankings.php?subregion=sub,,3 Hundred Tons per month,$300 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62460,1 Mbbl per month,,,
NM Empire,NazirulMubin,,21k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 61 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62507,,,,
trumps soup,trumps soup,,35k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 6 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,$300 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62578,2 Mbbl per month,4291 Mbbl,,
Korinthia,jwinters425,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,rankings.php?subregion=mex,,2 Hundred Tons per month,$300 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=62597,,,,
Joven,Robert James Jr.,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 4 hours ago,rankings.php?subregion=congo,,2 Hundred Tons per month,$300 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62598,,,,
Reds,Ruler01,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$300 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62599,,,,
Saartje,Neal Janssens,,20k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 3 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,$300 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=62600,,,,
Asuncion,John Roman,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,$300 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62601,,,,
