country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
I Am Mad,I Am Mad,http://blocgame.com/alliancestats.php?allianceid=1644,230k active personnel,46 ships,Vietnam War surplus,4 factories,Good,last online 4 hours ago,rankings.php?subregion=mes,Inter/pol/,$6875 million,alliancestats.php?allianceid=1644,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,39603 km 2,http://blocgame.com/stats.php?id=58303,,,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,130k active personnel,2 ships,Vietnam War surplus,5 factories,Good,last online 46 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$6834 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,117k active personnel,15 ships,Persian Gulf War surplus,7 factories,Good,online now,rankings.php?subregion=mex,Non-Aligned Movement,$6828 million,alliancestats.php?allianceid=1382,Mesoamerica,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,,
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,90k active personnel,11 ships,Almost Modern,4 factories,Good,last online 12 hours ago,rankings.php?subregion=atl,The High Council,$6784 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,13258 km 2,http://blocgame.com/stats.php?id=42019,15137 Mbbl,,5%
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,95k active personnel,0 ships,Almost Modern,8 factories,Elite,last online 11 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$6781 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,64803 km 2,http://blocgame.com/stats.php?id=51877,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,129k active personnel,11 ships,Almost Modern,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,The High Council,$6769 million,alliancestats.php?allianceid=1595,China,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,137k active personnel,0 ships,Almost Modern,6 factories,Standard,last online 25 hours ago,rankings.php?subregion=per,The Federal Colonies,$6710 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095,,,
Scrubistan,Fernando_Shiros,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,13 ships,Vietnam War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6709 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,46141 km 2,http://blocgame.com/stats.php?id=59122,,,
Fadjistan,Einar Wojak,http://blocgame.com/alliancestats.php?allianceid=1599,53k active personnel,9 ships,Almost Modern,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Wreckage brothers,$6706 million,alliancestats.php?allianceid=1599,Mesopotamia,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,13077 km 2,http://blocgame.com/stats.php?id=55614,2700 Mbbl,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,151k active personnel,0 ships,Vietnam War surplus,6 factories,Standard,last online 18 hours ago,rankings.php?subregion=gra,The High Council,$6682 million,alliancestats.php?allianceid=1595,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,198 Mbbl,,
Good Jobs,Mongoloid Manager,http://blocgame.com/alliancestats.php?allianceid=1568,219k active personnel,8 ships,Almost Modern,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$6559 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,37481 km 2,http://blocgame.com/stats.php?id=57865,72 Mbbl,,
Junoma,VicReyes,http://blocgame.com/alliancestats.php?allianceid=1568,45k active personnel,10 ships,Korean War surplus,3 factories,Elite,last online 27 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$6480 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Large,http://blocgame.com/rankings.php?subregion=con,32435 km 2,http://blocgame.com/stats.php?id=40349,390 Mbbl,,
The Silver Hand,Morladim,http://blocgame.com/alliancestats.php?allianceid=1595,153k active personnel,7 ships,Vietnam War surplus,9 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$6480 million,alliancestats.php?allianceid=1595,Pacific Rim,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=pac,44319 km 2,http://blocgame.com/stats.php?id=56161,,,
Vladimiria,AceAxos,http://blocgame.com/alliancestats.php?allianceid=1568,159k active personnel,10 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Zion,$6436 million,alliancestats.php?allianceid=1568,Southern Africa,,Powerful,http://blocgame.com/rankings.php?subregion=saf,31676 km 2,http://blocgame.com/stats.php?id=59150,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=sub,Inter/pol/,$6415 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,15k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$6387 million,alliancestats.php?allianceid=1580,East Africa,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,13477 km 2,http://blocgame.com/stats.php?id=53099,,,
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,15 ships,Second World War surplus,6 factories,Good,last online 1 hours ago,rankings.php?subregion=chi,BAMF,$6386 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31644 km 2,http://blocgame.com/stats.php?id=58264,,,
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,143k active personnel,11 ships,Korean War surplus,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,The High Council,$6359 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23885 km 2,http://blocgame.com/stats.php?id=58961,220 Mbbl,,
Soviet Greece,Ares Velouchiotis,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,7 ships,Second World War surplus,6 factories,Good,last online 1 hours ago,rankings.php?subregion=sea,The High Council,$6347 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=sea,27527 km 2,http://blocgame.com/stats.php?id=59170,,,
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,121k active personnel,17 ships,Vietnam War surplus,6 factories,Standard,last online 5 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$6256 million,alliancestats.php?allianceid=1382,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957,162 Mbbl,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,7 factories,Elite,last online 8 hours ago,rankings.php?subregion=sub,Inter/pol/,$6244 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Pegasus,hoy18883,http://blocgame.com/alliancestats.php?allianceid=1599,58k active personnel,6 ships,Korean War surplus,2 factories,Elite,last online 55 hours ago,rankings.php?subregion=ara,Wreckage brothers,$6239 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,7317 km 2,http://blocgame.com/stats.php?id=57829,5988 Mbbl,,
Zion,Zionist,http://blocgame.com/alliancestats.php?allianceid=1393,100k active personnel,8 ships,Almost Modern,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=mes,BAMF,$6154 million,alliancestats.php?allianceid=1393,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,59161 km 2,http://blocgame.com/stats.php?id=41496,,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,131k active personnel,3 ships,Korean War surplus,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=sea,The High Council,$6151 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,16011 km 2,http://blocgame.com/stats.php?id=58889,,,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,25k active personnel,0 ships,Vietnam War surplus,4 factories,Undisciplined Rabble,last online 35 hours ago,rankings.php?subregion=pac,Inter/pol/,$6121 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,16915 km 2,http://blocgame.com/stats.php?id=40097,,,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,77k active personnel,5 ships,Korean War surplus,5 factories,Good,online now,rankings.php?subregion=congo,The High Council,$6043 million,alliancestats.php?allianceid=1595,Congo,,Large,http://blocgame.com/rankings.php?subregion=congo,49397 km 2,http://blocgame.com/stats.php?id=59396,262 Mbbl,,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,28k active personnel,3 ships,Vietnam War surplus,6 factories,Good,last online 131 hours ago,rankings.php?subregion=mes,The High Council,$6013 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,21164 km 2,http://blocgame.com/stats.php?id=40536,,,
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,180k active personnel,0 ships,Almost Modern,5 factories,Standard,last online 36 hours ago,rankings.php?subregion=pac,Inter/pol/,$5944 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,28628 km 2,http://blocgame.com/stats.php?id=56250,,,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,60k active personnel,12 ships,Vietnam War surplus,3 factories,Elite,last online 100 hours ago,rankings.php?subregion=pac,The High Council,$5864 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10234 km 2,http://blocgame.com/stats.php?id=53369,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,20 ships,Vietnam War surplus,5 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Nod,$5863 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,
Lyon,Corpsegrinder,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 95 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$5851 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Small,http://blocgame.com/rankings.php?subregion=gra,18884 km 2,http://blocgame.com/stats.php?id=57382,,,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,45k active personnel,3 ships,Korean War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$5822 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,17949 km 2,http://blocgame.com/stats.php?id=58044,13423 Mbbl,,
Kuviere,Jaywynne,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,1 ships,Second World War surplus,8 factories,Good,last online 113 hours ago,rankings.php?subregion=atl,The High Council,$5809 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,25088 km 2,http://blocgame.com/stats.php?id=58755,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,188k active personnel,10 ships,Vietnam War surplus,6 factories,Good,last online 2 hours ago,rankings.php?subregion=per,The High Council,$5781 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,4448 Mbbl,,
Kosan,Whitearcher8,http://blocgame.com/alliancestats.php?allianceid=1595,48k active personnel,5 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=ind,The High Council,$5773 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,30761 km 2,http://blocgame.com/stats.php?id=59227,189 Mbbl,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,294k active personnel,51 ships,Persian Gulf War surplus,13 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$5751 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,74722 km 2,http://blocgame.com/stats.php?id=58158,1191 Mbbl,,
Tendo,Takehiro,http://blocgame.com/alliancestats.php?allianceid=1382,99k active personnel,6 ships,Korean War surplus,4 factories,Good,online now,rankings.php?subregion=sea,Non-Aligned Movement,$5723 million,alliancestats.php?allianceid=1382,Indochina,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=sea,19901 km 2,http://blocgame.com/stats.php?id=58802,376 Mbbl,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,342k active personnel,15 ships,Almost Modern,4 factories,Good,last online 24 hours ago,rankings.php?subregion=per,Wreckage brothers,$5688 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,406k active personnel,41 ships,Persian Gulf War surplus,12 factories,Good,last online 6 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5683 million,alliancestats.php?allianceid=1580,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,65638 km 2,http://blocgame.com/stats.php?id=56237,,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Advanced,14 factories,Good,last online 30 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5681 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,4496 Mbbl,,5%
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,5 ships,Vietnam War surplus,3 factories,Standard,last online 23 hours ago,rankings.php?subregion=gra,The High Council,$5572 million,alliancestats.php?allianceid=1595,Gran Colombia,,Meagre,http://blocgame.com/rankings.php?subregion=gra,15737 km 2,http://blocgame.com/stats.php?id=56997,,,
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,6 ships,Almost Modern,8 factories,Good,last online 17 hours ago,rankings.php?subregion=ara,BAMF,$5567 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,42976 km 2,http://blocgame.com/stats.php?id=59564,3082 Mbbl,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,41k active personnel,39 ships,Almost Modern,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5563 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,222 Mbbl,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,358k active personnel,45 ships,Persian Gulf War surplus,16 factories,Standard,last online 2 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5523 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,1483 Mbbl,,
