country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1666 million,alliancestats.php?allianceid=1935,China,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=chi,12183 km 2,http://blocgame.com/stats.php?id=60287,,,
PasirDuaButir,Col. von Strauffenberg,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1980 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60754,,226 Mbbl,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Poor,last online 29 hours ago,rankings.php?subregion=ind,ASEANG,$2000 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,,,
Kalathana,mdmie,http://blocgame.com/alliancestats.php?allianceid=1899,105k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1959 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60514,,248 Mbbl,
Free Vietnam,dragonexis99,http://blocgame.com/alliancestats.php?allianceid=1401,53k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,The Federal Colonies,$1996 million,alliancestats.php?allianceid=1401,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,25860 km 2,http://blocgame.com/stats.php?id=60426,,342 Mbbl,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,5 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 22 hours ago,rankings.php?subregion=eaf,African Socialism,$1965 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,,480 Mbbl,
malays only,amril3036,http://blocgame.com/alliancestats.php?allianceid=1899,46k active personnel,0 ships,First World War surplus,Good,2 factories,Standard,last online 6 hours ago,rankings.php?subregion=sea,ASEANG,$1874 million,alliancestats.php?allianceid=1899,Indochina,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=sea,18650 km 2,http://blocgame.com/stats.php?id=60591,,,
Golan,Golan,http://blocgame.com/alliancestats.php?allianceid=1418,55k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 1 hours ago,rankings.php?subregion=pac,Asian Alliance,$1982 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,27398 km 2,http://blocgame.com/stats.php?id=60379,,616 Mbbl,
Novi Sad,Serbian Gamer,http://blocgame.com/alliancestats.php?allianceid=1393,11k active personnel,0 ships,Second World War surplus,Normal,2 factories,Standard,last online 4 hours ago,rankings.php?subregion=egy,BAMF,$1969 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,19545 km 2,http://blocgame.com/stats.php?id=60752,,9417 Mbbl,
FSOMA,Fascist Toonder,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 146 hours ago,rankings.php?subregion=mex,,$1966 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,,2 Mbbl,
kodiang,tester2,http://blocgame.com/alliancestats.php?allianceid=1899,94k active personnel,1 ships,Second World War surplus,Normal,3 factories,Standard,last online 5 hours ago,rankings.php?subregion=pac,ASEANG,$1921 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,25682 km 2,http://blocgame.com/stats.php?id=60531,,,
RUUM,RAYMONDSKY,http://blocgame.com/alliancestats.php?allianceid=1899,58k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 25 hours ago,rankings.php?subregion=pac,ASEANG,$1923 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,25309 km 2,http://blocgame.com/stats.php?id=60543,,,
Jerai,muadz.zulkar9,http://blocgame.com/alliancestats.php?allianceid=1899,173k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 192 hours ago,rankings.php?subregion=ind,ASEANG,$1824 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,42920 km 2,http://blocgame.com/stats.php?id=60621,,,
Democritusius,JonahBuist,,6k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Undisciplined Rabble,last online 97 hours ago,rankings.php?subregion=per,,$1849 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,11460 km 2,http://blocgame.com/stats.php?id=60416,,1550 Mbbl,
Smoking Bandit,RENTAKA,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 7 hours ago,rankings.php?subregion=ind,ASEANG,$1953 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,38109 km 2,http://blocgame.com/stats.php?id=60611,,78 Mbbl,
williams,twill174,http://blocgame.com/alliancestats.php?allianceid=1952,9k active personnel,0 ships,First World War surplus,Normal,2 factories,Elite,last online 106 hours ago,rankings.php?subregion=ama,The Eastern Sea,$1930 million,alliancestats.php?allianceid=1952,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,11775 km 2,http://blocgame.com/stats.php?id=59373,,,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,83k active personnel,4 ships,Second World War surplus,Angelic,3 factories,Elite,online now,rankings.php?subregion=pac,ASEANG,$2299 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,22559 km 2,http://blocgame.com/stats.php?id=60570,,,
Ketereh,Kaduk_Durhaka,http://blocgame.com/alliancestats.php?allianceid=1899,41k active personnel,1 ships,First World War surplus,Angelic,2 factories,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=ind,ASEANG,$1930 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60606,,,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,105k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1819 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60530,,,
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,64k active personnel,15 ships,Second World War surplus,Good,6 factories,Good,last online 30 hours ago,rankings.php?subregion=per,Che Guevara League,$1811 million,alliancestats.php?allianceid=1386,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,44606 km 2,http://blocgame.com/stats.php?id=58422,,9844 Mbbl,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,5 ships,Second World War surplus,Questionable,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=sea,The High Council,$1888 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=sea,26255 km 2,http://blocgame.com/stats.php?id=60796,,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,31k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=ara,The High Council,$2259 million,alliancestats.php?allianceid=1595,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,29637 km 2,http://blocgame.com/stats.php?id=60798,,4956 Mbbl,
Bubbistan,Tiny Bubbles,http://blocgame.com/alliancestats.php?allianceid=1924,51k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 13 hours ago,rankings.php?subregion=mes,The Axis Of Evil,$1846 million,alliancestats.php?allianceid=1924,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,15513 km 2,http://blocgame.com/stats.php?id=60301,,2306 Mbbl,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 12 hours ago,rankings.php?subregion=ara,The Blue Crew,$1550 million,alliancestats.php?allianceid=1934,Arabia,,Large,http://blocgame.com/rankings.php?subregion=ara,19658 km 2,http://blocgame.com/stats.php?id=61028,,2411 Mbbl,
CBS,ChrisBeSmokin,http://blocgame.com/alliancestats.php?allianceid=1382,69k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 70 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1822 million,alliancestats.php?allianceid=1382,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,34696 km 2,http://blocgame.com/stats.php?id=45746,,,
Fagglands,Faggmann,,5k active personnel,-1 ships,Second World War surplus,Questionable,2 factories,Good,last online 107 hours ago,rankings.php?subregion=chi,,$1742 million,,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,10082 km 2,http://blocgame.com/stats.php?id=59648,,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,Good,3 factories,Good,last online 46 hours ago,rankings.php?subregion=pac,Asian Alliance,$1779 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,39727 km 2,http://blocgame.com/stats.php?id=61115,,360 Mbbl,
Anwardan,Rhoe Polloso,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 117 hours ago,rankings.php?subregion=ara,,$1833 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,13750 km 2,http://blocgame.com/stats.php?id=58815,,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,108k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 20 hours ago,rankings.php?subregion=mes,Inter/pol/,$1759 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 74 hours ago,rankings.php?subregion=sea,The Eastern Sea,$1813 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,9360 km 2,http://blocgame.com/stats.php?id=60732,,48 Mbbl,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,Angelic,2 factories,Standard,last online 115 hours ago,rankings.php?subregion=pac,ASEANG,$1786 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,276 Mbbl,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 91 hours ago,rankings.php?subregion=ind,ASEANG,$1676 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 104 hours ago,rankings.php?subregion=mes,FFPAW,$1701 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,,
qwertyuiop,rumsods mom,,18k active personnel,0 ships,First World War surplus,Nice,2 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ara,,$1686 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,39k active personnel,3 ships,First World War surplus,Good,2 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$2095 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,18396 km 2,http://blocgame.com/stats.php?id=60473,,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1740 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,245 Mbbl,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,86k active personnel,4 ships,Korean War surplus,Good,3 factories,Standard,last online 4 hours ago,rankings.php?subregion=mes,SPQR,$2078 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,37434 km 2,http://blocgame.com/stats.php?id=59854,,6321 Mbbl,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 19 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1733 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,654 Mbbl,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 111 hours ago,rankings.php?subregion=car,The High Council,$1739 million,alliancestats.php?allianceid=1595,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,19524 km 2,http://blocgame.com/stats.php?id=60757,,,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,55k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 107 hours ago,rankings.php?subregion=ara,The High Council,$1563 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,9k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Undisciplined Rabble,online now,rankings.php?subregion=pac,ASEANG,$1731 million,alliancestats.php?allianceid=1899,Pacific Rim,,Meagre,http://blocgame.com/rankings.php?subregion=pac,13552 km 2,http://blocgame.com/stats.php?id=60588,,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 15 hours ago,rankings.php?subregion=ind,The High Council,$1446 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,9083 km 2,http://blocgame.com/stats.php?id=60813,,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 143 hours ago,rankings.php?subregion=sea,,$1722 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,,25 Mbbl,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,58k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 16 hours ago,rankings.php?subregion=ind,ASEANG,$1671 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,,551 Mbbl,
