country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Iskut,ASV1,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Poor,last online 206 hours ago,rankings.php?subregion=con,BAMF,15 Hundred Tons per month,$4576 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=con,25722 km 2,http://blocgame.com/stats.php?id=58457,7 Mbbl per month,,,
sandakania,Ryan Kentang,http://blocgame.com/alliancestats.php?allianceid=1899,184k active personnel,13 ships,Korean War surplus,Gandhi-like,9 factories,Good,online now,rankings.php?subregion=ind,Aseang MMP,35 Hundred Tons per month,$4533 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,45776 km 2,http://blocgame.com/stats.php?id=60600,28 Mbbl per month,,,
Niggertonia,Winderton,http://blocgame.com/alliancestats.php?allianceid=1568,10k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 200 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,9 Hundred Tons per month,$4519 million,alliancestats.php?allianceid=1568,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,13477 km 2,http://blocgame.com/stats.php?id=57789,7 Mbbl per month,189 Mbbl,,
Europea,AugustReed,http://blocgame.com/alliancestats.php?allianceid=1382,88k active personnel,3 ships,Korean War surplus,Angelic,5 factories,Elite,online now,rankings.php?subregion=ara,Non-Aligned Movement,15 Hundred Tons per month,$4551 million,alliancestats.php?allianceid=1382,Arabia,Depleted,Small,http://blocgame.com/rankings.php?subregion=ara,18336 km 2,http://blocgame.com/stats.php?id=59848,14 Mbbl per month,,,
Shatmapants,Penguin,http://blocgame.com/alliancestats.php?allianceid=1580,86k active personnel,10 ships,Korean War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Nod,12 Hundred Tons per month,$4452 million,alliancestats.php?allianceid=1580,Caribbean,,Very Powerful,http://blocgame.com/rankings.php?subregion=car,26178 km 2,http://blocgame.com/stats.php?id=58425,19 Mbbl per month,165 Mbbl,,
new aussie land,benj,,6k active personnel,3 ships,Korean War surplus,Questionable,3 factories,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=car,,10 Hundred Tons per month,$4452 million,,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,4311 km 2,http://blocgame.com/stats.php?id=52750,15 Mbbl per month,,,
MakanBudak,amirulfaizal,http://blocgame.com/alliancestats.php?allianceid=1899,13k active personnel,4 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=ind,Aseang MMP,20 Hundred Tons per month,$4496 million,alliancestats.php?allianceid=1899,East Indies,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,19768 km 2,http://blocgame.com/stats.php?id=60748,14 Mbbl per month,,,
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=1393,5k active personnel,18 ships,Korean War surplus,Questionable,3 factories,Elite,last online 131 hours ago,rankings.php?subregion=chi,BAMF,32 Hundred Tons per month,$4399 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16733 km 2,http://blocgame.com/stats.php?id=58264,16 Mbbl per month,,,
Kedahan,Farhan,http://blocgame.com/alliancestats.php?allianceid=1899,98k active personnel,11 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 14 hours ago,rankings.php?subregion=ind,Aseang MMP,21 Hundred Tons per month,$4474 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60758,11 Mbbl per month,392 Mbbl,,5%
Tyanra,SaffronMerchant,http://blocgame.com/alliancestats.php?allianceid=1599,58k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 19 hours ago,rankings.php?subregion=sub,Wreckage brothers,28 Hundred Tons per month,$4386 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,25022 km 2,http://blocgame.com/stats.php?id=60365,17 Mbbl per month,,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,324k active personnel,66 ships,Advanced,Gandhi-like,15 factories,Elite,last online 8 hours ago,rankings.php?subregion=egy,Wreckage brothers,30 Hundred Tons per month,$4326 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,103 Mbbl per month,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,4 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=mes,The High Council,24 Hundred Tons per month,$4351 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,24746 km 2,http://blocgame.com/stats.php?id=59416,19 Mbbl per month,,,
Malaysiastan,Pussiepounder,http://blocgame.com/alliancestats.php?allianceid=1580,95k active personnel,8 ships,Korean War surplus,Angelic,8 factories,Elite,last online 18 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,78 Hundred Tons per month,$4288 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,61101 km 2,http://blocgame.com/stats.php?id=60911,10 Mbbl per month,,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,764k active personnel,75 ships,Advanced,Normal,38 factories,Good,online now,rankings.php?subregion=mes,BAMF,120 Hundred Tons per month,$3425 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,221405 km 2,http://blocgame.com/stats.php?id=53759,135 Mbbl per month,,4 Tons,
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,8k active personnel,0 ships,Vietnam War surplus,Questionable,2 factories,Poor,last online 23 hours ago,rankings.php?subregion=ind,The Last Phoenix,5 Hundred Tons per month,$3526 million,alliancestats.php?allianceid=1576,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,5109 km 2,http://blocgame.com/stats.php?id=48601,,,,
Novoslavija,Rade Latinovic,http://blocgame.com/alliancestats.php?allianceid=1393,130k active personnel,12 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 21 hours ago,rankings.php?subregion=pac,BAMF,19 Hundred Tons per month,$4220 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40065 km 2,http://blocgame.com/stats.php?id=60204,18 Mbbl per month,,1 Tons,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,5 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,The High Council,9 Hundred Tons per month,$4285 million,alliancestats.php?allianceid=1595,Egypt,,Large,http://blocgame.com/rankings.php?subregion=egy,46466 km 2,http://blocgame.com/stats.php?id=59041,63 Mbbl per month,,,
Dutchistan,FrankehW,http://blocgame.com/alliancestats.php?allianceid=1568,93k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,16 Hundred Tons per month,$4269 million,alliancestats.php?allianceid=1568,Amazonia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,26633 km 2,http://blocgame.com/stats.php?id=61032,10 Mbbl per month,653 Mbbl,,
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,8k active personnel,6 ships,Almost Modern,Questionable,3 factories,Standard,last online 49 hours ago,rankings.php?subregion=ara,EUN,11 Hundred Tons per month,$4190 million,alliancestats.php?allianceid=1810,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,5584 km 2,http://blocgame.com/stats.php?id=49272,6 Mbbl per month,,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,252k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Good,online now,rankings.php?subregion=congo,BAMF,173 Hundred Tons per month,$4161 million,alliancestats.php?allianceid=1393,Congo,,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,113791 km 2,http://blocgame.com/stats.php?id=48695,1 Mbbl per month,799 Mbbl,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,23 ships,Almost Modern,Questionable,3 factories,Undisciplined Rabble,last online 119 hours ago,rankings.php?subregion=mes,Inter/pol/,0 Hundred Tons per month,$4161 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,3305 km 2,http://blocgame.com/stats.php?id=48611,3 Mbbl per month,,,
Sanlucia,johnnylaw1990,http://blocgame.com/alliancestats.php?allianceid=1568,83k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,22 Hundred Tons per month,$4227 million,alliancestats.php?allianceid=1568,Arabia,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,17361 km 2,http://blocgame.com/stats.php?id=59921,22 Mbbl per month,14985 Mbbl,,
Akhlaken,GaGaK,http://blocgame.com/alliancestats.php?allianceid=1899,71k active personnel,8 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 10 hours ago,rankings.php?subregion=ind,Aseang MMP,16 Hundred Tons per month,$4254 million,alliancestats.php?allianceid=1899,East Indies,,Powerful,http://blocgame.com/rankings.php?subregion=ind,21103 km 2,http://blocgame.com/stats.php?id=60346,14 Mbbl per month,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1644,182k active personnel,28 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 2 hours ago,rankings.php?subregion=chi,Inter/pol/,10 Hundred Tons per month,$4137 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,7 Mbbl per month,,,
Aminia,WashNats,http://blocgame.com/alliancestats.php?allianceid=1393,89k active personnel,8 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 20 hours ago,rankings.php?subregion=car,BAMF,20 Hundred Tons per month,$4121 million,alliancestats.php?allianceid=1393,Caribbean,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=car,43119 km 2,http://blocgame.com/stats.php?id=59913,16 Mbbl per month,,,
Selayang,mhmz89,http://blocgame.com/alliancestats.php?allianceid=1899,81k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,8 Hundred Tons per month,$4196 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ind,22976 km 2,http://blocgame.com/stats.php?id=60642,11 Mbbl per month,,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,6k active personnel,6 ships,Almost Modern,Good,3 factories,Elite,last online 22 hours ago,rankings.php?subregion=mes,Inter/pol/,13 Hundred Tons per month,$4156 million,alliancestats.php?allianceid=1644,Mesopotamia,,Powerful,http://blocgame.com/rankings.php?subregion=mes,10363 km 2,http://blocgame.com/stats.php?id=58149,14 Mbbl per month,,,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Standard,last online 67 hours ago,rankings.php?subregion=ind,Aseang MMP,17 Hundred Tons per month,$4181 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22973 km 2,http://blocgame.com/stats.php?id=60807,20 Mbbl per month,,,
Kongasi,Din Diallo,,7k active personnel,5 ships,Second World War surplus,Angelic,2 factories,Elite,last online 55 hours ago,rankings.php?subregion=congo,,8 Hundred Tons per month,$2892 million,,Congo,,Mediocre,http://blocgame.com/rankings.php?subregion=congo,7920 km 2,http://blocgame.com/stats.php?id=58832,6 Mbbl per month,2 Mbbl,,
Empersand,Prophet Muhammad,http://blocgame.com/alliancestats.php?allianceid=1580,16k active personnel,11 ships,Korean War surplus,Nice,3 factories,Undisciplined Rabble,last online 79 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,15 Hundred Tons per month,$4069 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,15061 km 2,http://blocgame.com/stats.php?id=59059,19 Mbbl per month,2084 Mbbl,,
Saberland,Einzbern,http://blocgame.com/alliancestats.php?allianceid=1393,44k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=waf,BAMF,33 Hundred Tons per month,$4137 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=waf,37824 km 2,http://blocgame.com/stats.php?id=61463,1 Mbbl per month,,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,7k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 105 hours ago,rankings.php?subregion=pac,The Eastern Sea,18 Hundred Tons per month,$4129 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,13020 km 2,http://blocgame.com/stats.php?id=59737,20 Mbbl per month,,,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1899,122k active personnel,10 ships,First World War surplus,Nice,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Aseang MMP,25 Hundred Tons per month,$4138 million,alliancestats.php?allianceid=1899,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23995 km 2,http://blocgame.com/stats.php?id=60284,25 Mbbl per month,334 Mbbl,,
Ahmad Maslan,ahmad maslan,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,14 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,Aseang MMP,18 Hundred Tons per month,$4124 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23257 km 2,http://blocgame.com/stats.php?id=60745,20 Mbbl per month,89 Mbbl,,
Sana,twiceleader,http://blocgame.com/alliancestats.php?allianceid=1393,78k active personnel,4 ships,Korean War surplus,Gandhi-like,4 factories,Good,last online 17 hours ago,rankings.php?subregion=chi,BAMF,10 Hundred Tons per month,$4125 million,alliancestats.php?allianceid=1393,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,15692 km 2,http://blocgame.com/stats.php?id=60262,10 Mbbl per month,,,
P4r4d1s3,BurmyEx,http://blocgame.com/alliancestats.php?allianceid=1580,20k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 25 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,13 Hundred Tons per month,$4113 million,alliancestats.php?allianceid=1580,Mesoamerica,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=mex,15374 km 2,http://blocgame.com/stats.php?id=43368,8 Mbbl per month,251 Mbbl,,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,119k active personnel,6 ships,Korean War surplus,Normal,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,17 Hundred Tons per month,$4092 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,21 Mbbl per month,,,
staminamina,nazayie,http://blocgame.com/alliancestats.php?allianceid=1899,41k active personnel,3 ships,Korean War surplus,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=ind,Aseang MMP,14 Hundred Tons per month,$4098 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=60523,16 Mbbl per month,112 Mbbl,,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,57k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 100 hours ago,rankings.php?subregion=atl,The High Council,12 Hundred Tons per month,$4067 million,alliancestats.php?allianceid=1595,Atlas,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,13150 km 2,http://blocgame.com/stats.php?id=49148,6 Mbbl per month,,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,56k active personnel,0 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,21 Hundred Tons per month,$3988 million,alliancestats.php?allianceid=1899,East Indies,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22199 km 2,http://blocgame.com/stats.php?id=60473,16 Mbbl per month,,,
