country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Radical Animu,Islamist Loli,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 48 hours ago,rankings.php?subregion=egy,,$323 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61641,,,
Dekia,JesseRainbow,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 121 hours ago,rankings.php?subregion=mes,,$293 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61543,,,
Baxton,BigSmoke,,3k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 10 hours ago,rankings.php?subregion=pac,,$312 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,18800 km 2,http://blocgame.com/stats.php?id=61582,,,
Karachan,MikhailBialkov,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 25 hours ago,rankings.php?subregion=chi,,$329 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61585,,,
Vifonia,Chak-se-Hui,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 66 hours ago,rankings.php?subregion=gui,,$320 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61623,,61 Mbbl,
New Wadowice,anone2137,http://blocgame.com/alliancestats.php?allianceid=1966,12k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,online now,rankings.php?subregion=atl,Lithuanian Coalition,$324 million,alliancestats.php?allianceid=1966,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61637,,,
halta,deathgodtrue111,,12k active personnel,0 ships,First World War surplus,Isolated,None,Undisciplined Rabble,last online 59 hours ago,rankings.php?subregion=eaf,,$318 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61075,,,
farmsite,a skrub,,20k active personnel,0 ships,Finest of the 19th century,Pariah,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=car,,$274 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16500 km 2,http://blocgame.com/stats.php?id=61619,,,
NunDP,The Queen of the Pope,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 44 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61643,,,
Newhurd,bnoah2000,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 158 hours ago,rankings.php?subregion=mex,,$319 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61502,,,
Mastka,Srogi Grzyb,http://blocgame.com/alliancestats.php?allianceid=1967,33k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 74 hours ago,rankings.php?subregion=ara,Grzybiarze,$319 million,alliancestats.php?allianceid=1967,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61575,,,
Joshopia,Joshua Jones,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 42 hours ago,rankings.php?subregion=mes,,$320 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61644,,,
Southampton,eliwrathall,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,rankings.php?subregion=sub,,$320 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61647,,129 Mbbl,
Together,Zandberg,http://blocgame.com/alliancestats.php?allianceid=1966,14k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 2 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$317 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19998 km 2,http://blocgame.com/stats.php?id=61586,,66 Mbbl,
Chujolandia,Jonas Pavolon,http://blocgame.com/alliancestats.php?allianceid=1966,28k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=atl,Lithuanian Coalition,$321 million,alliancestats.php?allianceid=1966,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20398 km 2,http://blocgame.com/stats.php?id=61617,,,
Gohan wa Okazu,Yui Hirasawa,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 2 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$315 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61638,,261 Mbbl,
Kolumbiya,Burn,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 84 hours ago,rankings.php?subregion=gra,,$295 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61599,,,
BurritoLand,Jose Remires,,50k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 48 hours ago,rankings.php?subregion=mex,,$324 million,,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,20103 km 2,http://blocgame.com/stats.php?id=58734,,,
Circamea,Icalba,,11k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 101 hours ago,rankings.php?subregion=con,,$297 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,19800 km 2,http://blocgame.com/stats.php?id=61573,,257 Mbbl,
JimmyOvid,jimmyovid,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 25 hours ago,rankings.php?subregion=waf,,$315 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=50565,,,
LitvoB�lorusko,Daniel velikij,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 149 hours ago,rankings.php?subregion=pac,,$302 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61497,,,
The Free Lands,GreatestKingLeader,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 135 hours ago,rankings.php?subregion=mex,,$304 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61526,,,
khurda-cuttack,simun,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403146 hours ago,rankings.php?subregion=sub,,$305 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61649,,,
cody,codywdsmith,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 34 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61650,,,
The Sands,Omar ibn Ali,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 34 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61651,,,
Nukistan,Del Cape,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403146 hours ago,rankings.php?subregion=ara,,$305 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61652,,,
Saazbaum,Lagertha IM,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 1 hours ago,rankings.php?subregion=per,,$317 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61654,,3434 Mbbl,
Zanujiah,Al-Zanuj,,14k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 10 hours ago,rankings.php?subregion=egy,,$314 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61655,,,
Pakyu,General Hamizan,,16k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 2 hours ago,rankings.php?subregion=pac,,$287 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61656,,184 Mbbl,
courtland,chaoshegehog,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403146 hours ago,rankings.php?subregion=mex,,$305 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61657,,,
newlind,coolcool12345,http://blocgame.com/alliancestats.php?allianceid=1972,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 3 hours ago,rankings.php?subregion=ind,cool,$313 million,alliancestats.php?allianceid=1972,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61658,,,
Atikana,Shaqzilla,http://blocgame.com/alliancestats.php?allianceid=1629,11k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,last online 40 hours ago,rankings.php?subregion=ara,Al-Qassam Brigades,$299 million,alliancestats.php?allianceid=1629,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,19212 km 2,http://blocgame.com/stats.php?id=56212,,4721 Mbbl,
usma liza,muaz,,34k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Poor,last online 2 hours ago,rankings.php?subregion=ind,,$312 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61634,,122 Mbbl,
Slovenia,Universe,,22k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 35 hours ago,rankings.php?subregion=mex,,$312 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61648,,,
sightline,final6,,5k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 10 hours ago,rankings.php?subregion=gui,,$306 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,16667 km 2,http://blocgame.com/stats.php?id=61081,,,
Klawiatura,Ryszard Petru,http://blocgame.com/alliancestats.php?allianceid=1966,7k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 65 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$302 million,alliancestats.php?allianceid=1966,Southern Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=saf,19406 km 2,http://blocgame.com/stats.php?id=61570,,272 Mbbl,
uw0tm9,fucknugget42069,,8k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 21 hours ago,rankings.php?subregion=ama,,$300 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,18800 km 2,http://blocgame.com/stats.php?id=61594,,,
Ashoqa,Asoka,,26k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 30 hours ago,rankings.php?subregion=mes,,$302 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61653,,,
BlackPowers,Declan Power,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=egy,,$416 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,17900 km 2,http://blocgame.com/stats.php?id=57639,,,
tophill,Kurooki,,6k active personnel,0 ships,Finest of the 19th century,Good,1 factory,Standard,last online 66 hours ago,rankings.php?subregion=ind,,$300 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,15117 km 2,http://blocgame.com/stats.php?id=61261,,11 Mbbl,
Arabstan,AxanderTheGreat,,9k active personnel,0 ships,Finest of the 19th century,Isolated,None,Standard,last online 17 hours ago,rankings.php?subregion=mes,,$257 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16667 km 2,http://blocgame.com/stats.php?id=61659,,3749 Mbbl,
Ireland Mob,Macgregor,,28k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Poor,last online 1 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61660,,4353 Mbbl,
Rotawa,Lord Wolf,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=eaf,,$313 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61661,,,
Gamerz,Unknownz Dota 2,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403146 hours ago,rankings.php?subregion=sea,,$300 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61662,,,
KROKOP,Chong Hua,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 11 hours ago,rankings.php?subregion=sea,,$305 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19400 km 2,http://blocgame.com/stats.php?id=61663,,,
Persifio,Muizzuddin,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403146 hours ago,rankings.php?subregion=pac,,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61664,,,
Khannaz,Jim Khannaz,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 20 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61665,,,
livil,ntlthsnxplds,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,rankings.php?subregion=con,,$310 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61666,,,
Malaya Raya,evilcancer,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=sea,,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61667,,,
Donatello,Firaun,,19k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,rankings.php?subregion=egy,,$310 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61668,,6858 Mbbl,
carefree,solematemy,,20k active personnel,0 ships,First World War surplus,Normal,None,Standard,last online 9 hours ago,rankings.php?subregion=ind,,$312 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61669,,,
Kelepet,Kakasajee,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 21 hours ago,rankings.php?subregion=sea,,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61670,,,
Malaya57,Amer91,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403146 hours ago,rankings.php?subregion=pac,,$300 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61671,,,
Lauryn,zulfikrihakim,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61672,,,
Sterben,BabyBeelz,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61673,,,
