country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Europe,Aka99,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 64 hours ago,rankings.php?subregion=pac,,$317 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61512,435 Mbbl,
killing56465,skatmas,,2k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=eaf,,$316 million,,East Africa,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,
Skullion,GarenX,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 9 hours ago,rankings.php?subregion=saf,,$316 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61566,,
Trapistan,Tentacle Grape,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 33 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=42879,,
2d NVA corp,Maj Gen Hu an,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 107 hours ago,rankings.php?subregion=sea,,$315 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61478,247 Mbbl,
chowdry,Tripuraneni Saichand,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 40 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61546,,
TAU,YoloMcSwaggins,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 34 hours ago,rankings.php?subregion=mex,,$315 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61549,,
Bolkenia,john500,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 38 hours ago,rankings.php?subregion=per,,$315 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61552,,
Londonistan,Zergking,http://blocgame.com/alliancestats.php?allianceid=1418,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 33 hours ago,rankings.php?subregion=pac,Asian Alliance,$315 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61554,143 Mbbl,
Arabian SSR,Dear Leader Stalin,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 11 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61557,1572 Mbbl,
opopo,FamousDex,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 31 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61561,,
Oppressivistan,Oppressor,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 29 hours ago,rankings.php?subregion=egy,,$315 million,,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61563,,
Corbynia,kinghani,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 110 hours ago,rankings.php?subregion=gui,,$314 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61474,,
AAAAAA,AAAAAA,,0k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 27 hours ago,rankings.php?subregion=gui,,$314 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,18500 km 2,http://blocgame.com/stats.php?id=61495,,
G�wno,cwel2,http://blocgame.com/alliancestats.php?allianceid=1966,19k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 1 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$313 million,alliancestats.php?allianceid=1966,Southern Africa,,None,,http://blocgame.com/rankings.php?subregion=saf,19798 km 2,http://blocgame.com/stats.php?id=61531,390 Mbbl,
French America,dw_ny,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 21 hours ago,rankings.php?subregion=car,,$313 million,,Caribbean,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61551,382 Mbbl,
Klawiatura,Ryszard Petru,http://blocgame.com/alliancestats.php?allianceid=1966,10k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 13 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$313 million,alliancestats.php?allianceid=1966,Southern Africa,Plentiful,None,,http://blocgame.com/rankings.php?subregion=saf,19602 km 2,http://blocgame.com/stats.php?id=61570,,
Americka,Austin Snell,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 63 hours ago,rankings.php?subregion=waf,,$312 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61517,317 Mbbl,
Atter,Attercop,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 17 hours ago,rankings.php?subregion=egy,,$311 million,,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61581,1744 Mbbl,
Kahn,Genghis Kahn,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 29 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61567,,
Vilnius,Tadeusz Zeligowski,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 21 hours ago,rankings.php?subregion=saf,,$310 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61571,130 Mbbl,
Merchandise,HappyMerchant,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 7 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61572,,
Kondominium,AdamKarolczak,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 10 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61576,3041 Mbbl,
Cirelc,Tulutula,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61577,,
Galinthias,jericho_rafm,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 17 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61580,,
Baxton,BigSmoke,,16k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,rankings.php?subregion=pac,,$309 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61582,,
Drelinka,Catheline lebran,,22k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 5 hours ago,rankings.php?subregion=per,,$308 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61556,,
Sial,akish,,20k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 4 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61568,4527 Mbbl,
Mosdovia,JulioLopez,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 19 hours ago,rankings.php?subregion=atl,,$308 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61578,,
Korriban,vronox,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 19 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61579,,
Eulica,TrumpDidNothingWrong,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 121 hours ago,rankings.php?subregion=ama,,$307 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61456,,
Circamea,Icalba,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 23 hours ago,rankings.php?subregion=con,,$307 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,19800 km 2,http://blocgame.com/stats.php?id=61573,264 Mbbl,
Twerkanasia,J_Daddy2.0,http://blocgame.com/alliancestats.php?allianceid=1961,6k active personnel,0 ships,First World War surplus,Nice,1 factory,Undisciplined Rabble,last online 112 hours ago,rankings.php?subregion=pac,Team?,$306 million,alliancestats.php?allianceid=1961,Pacific Rim,Untapped,Small,,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=58182,585 Mbbl,
Bluegene/Q,ChevalierCavac,,45k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=ara,,$306 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20166 km 2,http://blocgame.com/stats.php?id=61506,2919 Mbbl,
Songjai,Hir23wiohkl,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 166 hours ago,rankings.php?subregion=sea,,$305 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61399,,
Mandalore,John Bradshaw,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 125 hours ago,rankings.php?subregion=car,,$305 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61455,,
Newhurd,bnoah2000,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,rankings.php?subregion=mex,,$305 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61502,,
Korena,Joseph Hill II,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,rankings.php?subregion=pac,,$305 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61547,73 Mbbl,
anonimas,Tadzik �eligowski,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 3 hours ago,rankings.php?subregion=ara,,$305 million,,Arabia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61583,,
Mobique,Ebrya,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 13 hours ago,rankings.php?subregion=chi,,$305 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61587,,
Micheleda,Timmer,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 12 hours ago,rankings.php?subregion=sub,,$305 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61588,,
S�l,BabaWanga,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 10 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$305 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61589,304 Mbbl,
Joskia,Estefy_,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 11 hours ago,rankings.php?subregion=car,,$305 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61591,,
Sanepid,Claude Fromage,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 2 hours ago,rankings.php?subregion=saf,,$305 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61592,318 Mbbl,
uw0tm9,fucknugget42069,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 8 hours ago,rankings.php?subregion=ama,,$305 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,19700 km 2,http://blocgame.com/stats.php?id=61594,,
Pudzians,XDDDDDDXDDD,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 7 hours ago,rankings.php?subregion=saf,,$305 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61595,,
Titiwangsa,Orga,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Isolated,None,Elite,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$305 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61596,,
Starkweather,Starkweather,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,rankings.php?subregion=sea,,$305 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61597,314 Mbbl,
Erickt,Joshua Adam Putin,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 6 hours ago,rankings.php?subregion=mes,,$305 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61598,,
Kolumbiya,Burn,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 5 hours ago,rankings.php?subregion=gra,,$305 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61599,,
Angelico,Kayzukie,,10k active personnel,0 ships,Finest of the 19th century,Angelic,None,Undisciplined Rabble,last online 105 hours ago,rankings.php?subregion=car,,$303 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,16555 km 2,http://blocgame.com/stats.php?id=41495,,
tophill,Kurooki,,8k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Good,last online 5 hours ago,rankings.php?subregion=ind,,$303 million,,East Indies,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ind,15117 km 2,http://blocgame.com/stats.php?id=61261,46 Mbbl,
Together,Zandberg,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=saf,Lithuanian Coalition,$303 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61586,78 Mbbl,
Milltopia,JakeMiller,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 135 hours ago,rankings.php?subregion=per,,$302 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61411,,
The Great Oreo,Lord Oreo,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 155 hours ago,rankings.php?subregion=congo,,$302 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61413,,
