country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Maharashtra,Mao ze Bong,The Order,4k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 28 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$376 million,257 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,23159 km 2,http://blocgame.com/stats.php?id=60180,
Capital letter,aidilomar,NOVA ASEAN,19k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 23 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$376 million,381 Mbbl,Untapped,Mediocre,Pacific Rim,United States,16335 km 2,http://blocgame.com/stats.php?id=61795,
Cuckoldery,Taintednight,The Order,38k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 6 hours ago,9 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$376 million,3778 Mbbl,Plentiful,Mediocre,Arabia,Soviet Union,20801 km 2,http://blocgame.com/stats.php?id=62700,1 Tons
SOPF,Johnathinski Weston,Farmington Brigade,30k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$376 million,258 Mbbl; 2 Mbbl,Untapped,None,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62841,
Sarnath,Gnai-Kah,The Federal Colonies,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 23 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$376 million,1989 Mbbl,Untapped,None,Arabia,United States,20000 km 2,http://blocgame.com/stats.php?id=62981,
Digbit,cmc24,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,2 Hundred Tons per month,,Mixed Economy,$376 million,,Untapped,None,Gran Colombia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63004,
Lovers,Natalie Wood,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 133 hours ago,4 Hundred Tons per month,,Free Market,$376 million,,Untapped,None,Southern Africa,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63317,
Rhuer,Ha1000,,27k active personnel,0 ships,Finest of the 19th century,Nice,None,Elite,last online 8 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$376 million,3725 Mbbl,Untapped,Meagre,Arabia,United States,23828 km 2,http://blocgame.com/stats.php?id=63913,
Leazus,Rance,Che Guevara League,40k active personnel,0 ships,First World War surplus,Normal,1 factory,Poor,last online 23 hours ago,8 Hundred Tons per month,2 Mbbl per month,Central Planning,$375 million,84 Mbbl; 2 Mbbl,Plentiful,Mediocre,Amazonia,Soviet Union,22964 km 2,http://blocgame.com/stats.php?id=3672,
Pingaslavia,CowsRTasty,Interpol,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 18 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$375 million,145 Mbbl; 2 Mbbl,Untapped,Small,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=6730,
PUTINLAND,PUTIN,,6k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 100 hours ago,2 Hundred Tons per month,,Mixed Economy,$375 million,,Untapped,None,Persia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=39053,
Skanonia,Beefy,Brotherhood of Zion,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Undisciplined Rabble,last online 21 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$375 million,265 Mbbl,Untapped,Meagre,China,United States,13343 km 2,http://blocgame.com/stats.php?id=44384,
Versail,Chairman,Che Guevara League,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 112 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$375 million,93 Mbbl; 1 Mbbl,Untapped,None,Caribbean,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=45646,
Clownaland,Clowny,Brotherhood of Zion,25k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Elite,last online 2 hours ago,10 Hundred Tons per month,1 Mbbl per month,Central Planning,$375 million,1 Mbbl,Untapped,Meagre,Congo,Neutral,26486 km 2,http://blocgame.com/stats.php?id=46942,
Lyon,Corpsegrinder,Brotherhood of Zion,26k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 40 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$375 million,2 Mbbl,Untapped,None,Gran Colombia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=57382,
aloyler,aloylerrr,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 150 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$375 million,464 Mbbl; 1 Mbbl,Untapped,None,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=60699,
Llorxye,qiffahsy,PIRATES,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$375 million,63 Mbbl; 3 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20200 km 2,http://blocgame.com/stats.php?id=61688,
Limefrogs,Limefrog,,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 93 hours ago,15 Hundred Tons per month,5 Mbbl per month,Free Market,$375 million,78 Mbbl; 5 Mbbl,Untapped,Small,Pacific Rim,Neutral,16174 km 2,http://blocgame.com/stats.php?id=61881,
Cartel,King Simon,,23k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 65 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$375 million,128 Mbbl; 1 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62152,
Compost,Colop,The Order,39k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 6 hours ago,9 Hundred Tons per month,,Central Planning,$375 million,,Plentiful,None,Southern Cone,Soviet Union,24150 km 2,http://blocgame.com/stats.php?id=62506,
Yannevia,Yannevitz,Che Guevara League,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$375 million,2 Mbbl,Untapped,None,Gran Colombia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62538,
Kristonia,Ryouta,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 100 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$375 million,257 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62774,
Nanyang,Mister_N,The Order,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 4 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$375 million,400 Mbbl; 1 Mbbl,Untapped,Meagre,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=62916,
Fjellrik,Cypher Grunyev,,5k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 82 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$375 million,1173 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,United States,16497 km 2,http://blocgame.com/stats.php?id=63219,
honk honk,Space Hitler,The Khilafah,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$375 million,2587 Mbbl,Untapped,Meagre,Mesopotamia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63623,1 Tons
German Reich,Frederick III,,7k active personnel,0 ships,Finest of the 19th century,Nice,None,Undisciplined Rabble,last online 115 hours ago,2 Hundred Tons per month,,Mixed Economy,$374 million,,Untapped,None,Egypt,Neutral,16003 km 2,http://blocgame.com/stats.php?id=49204,
Discotek,Chairman Wow,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 140 hours ago,2 Hundred Tons per month,,Mixed Economy,$374 million,,Untapped,None,Egypt,Neutral,16335 km 2,http://blocgame.com/stats.php?id=56548,
New Volkstaat,Endless Nameless,The High Council,33k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,6 Hundred Tons per month,,Mixed Economy,$374 million,,Untapped,Mediocre,Southern Africa,Soviet Union,24228 km 2,http://blocgame.com/stats.php?id=59576,
Strath,Finn Hunter,The Order,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$374 million,363 Mbbl; 3 Mbbl,Untapped,Small,Southern Cone,Soviet Union,24063 km 2,http://blocgame.com/stats.php?id=61471,
Ching Bong,wewlad,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 142 hours ago,2 Hundred Tons per month,,Mixed Economy,$374 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63177,
Amy Watson,Dank Vader,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 139 hours ago,2 Hundred Tons per month,,Central Planning,$374 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63202,
Ctesiphon,Cimon,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,2 Hundred Tons per month,,Mixed Economy,$374 million,,Untapped,None,Persia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63394,
DeisMons,porieve,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,2 Hundred Tons per month,,Central Planning,$374 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63419,
Anti-Kikery,Nigel The Wise,The Order,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 124 hours ago,2 Hundred Tons per month,,Central Planning,$374 million,,Untapped,None,Indochina,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63593,
Decamus,unified_death,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 118 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$374 million,1 Mbbl,Untapped,None,Mesoamerica,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63684,
Dindu216,EmperorTrump,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 118 hours ago,3 Hundred Tons per month,,Free Market,$374 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63691,
Best Istan,Glorious Leader,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 17 hours ago,2 Hundred Tons per month,,Central Planning,$373 million,,Untapped,None,China,Neutral,16010 km 2,http://blocgame.com/stats.php?id=40577,
Japanesia,Egor Kruglov,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$373 million,99 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,15227 km 2,http://blocgame.com/stats.php?id=61097,
reggie le edgy,Floy_Roy,,2k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 68 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$373 million,3607 Mbbl; 2 Mbbl,Untapped,None,Mesopotamia,Neutral,19406 km 2,http://blocgame.com/stats.php?id=61522,
Rzechovxlovkia,M.Hariz,SPQR,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 99 hours ago,2 Hundred Tons per month,,Central Planning,$373 million,,Untapped,None,Arabia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=61967,
Rockstead,ArMaGeDdOn,The Order,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$373 million,368 Mbbl; 3 Mbbl,Untapped,None,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=62622,
Bite,Scruff McGruff,Brotherhood of Nod,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 48 hours ago,9 Hundred Tons per month,3 Mbbl per month,Free Market,$373 million,4133 Mbbl; 3 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63037,
Mukhabaratia,YaBoiBashar,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 68 hours ago,2 Hundred Tons per month,,Free Market,$373 million,,Untapped,None,Mesopotamia,Soviet Union,13613 km 2,http://blocgame.com/stats.php?id=63137,
Sumchakastan,eddik0lol,The Khilafah,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 67 hours ago,5 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$372 million,4837 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=41444,
Chaos county,Chavo,The United Nations,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$372 million,3610 Mbbl,Untapped,Mediocre,Atlas,United States,20000 km 2,http://blocgame.com/stats.php?id=49736,
Parsistan,PrinceOfPersia,Al-Qassam Brigades,32k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 17 hours ago,2 Hundred Tons per month,7 Mbbl per month,Central Planning,$372 million,4680 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,27015 km 2,http://blocgame.com/stats.php?id=58128,
Soviet Americas,nick87689,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,2 Hundred Tons per month,,Mixed Economy,$372 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63096,
Reconquista,industrial,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,3 Hundred Tons per month,,Free Market,$372 million,,Untapped,None,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63241,
_Qing__,Donald_Trumpo,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 134 hours ago,2 Hundred Tons per month,,Central Planning,$372 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63294,
Venteria,Eternal_Night,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 134 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$372 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63296,
Grand America,GodEmperor,The Order,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 116 hours ago,2 Hundred Tons per month,,Central Planning,$372 million,300 Mbbl,Untapped,None,Mesoamerica,United States,20000 km 2,http://blocgame.com/stats.php?id=63302,
schekels,appollyon,The Order,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$372 million,,Untapped,None,East Africa,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63381,
Mesa,mikemike,The Order,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 53 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$372 million,318 Mbbl,Untapped,Meagre,Southern Cone,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63490,
Boomtown,Rataca1000,The High Council,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$371 million,310 Mbbl; 2 Mbbl,Untapped,Mediocre,China,Soviet Union,22829 km 2,http://blocgame.com/stats.php?id=50054,
Beausch�n,canadianghetto,Brotherhood of Zion,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 16 hours ago,2 Hundred Tons per month,2 Mbbl per month,Central Planning,$371 million,2089 Mbbl; 2 Mbbl,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=59455,
chayolova,missdiana,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 150 hours ago,2 Hundred Tons per month,,Mixed Economy,$371 million,,Untapped,None,Atlas,Neutral,16335 km 2,http://blocgame.com/stats.php?id=59600,
Emerzonland,Togarius,Comintern,9k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Good,last online 5 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$371 million,2141 Mbbl,Untapped,Meagre,Atlas,Neutral,13750 km 2,http://blocgame.com/stats.php?id=61204,
Zanujiah,Al-Zanuj,Brotherhood of Nod,22k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 9 hours ago,3 Hundred Tons per month,6 Mbbl per month,Free Market,$371 million,2207 Mbbl; 6 Mbbl,Untapped,Mediocre,Egypt,Neutral,20000 km 2,http://blocgame.com/stats.php?id=61655,
Meviora,Mevius,,9k active personnel,0 ships,First World War surplus,Nice,None,Elite,online now,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$371 million,3339 Mbbl; 3 Mbbl,,Small,Persia,Soviet Union,22735 km 2,http://blocgame.com/stats.php?id=62583,
Nhayat,Nhayat,The Order,40k active personnel,0 ships,First World War surplus,Good,None,Good,last online 6 hours ago,13 Hundred Tons per month,1 Mbbl per month,Central Planning,$371 million,320 Mbbl; 1 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,30388 km 2,http://blocgame.com/stats.php?id=62666,
