country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Gobi,Saint Gobi,Brotherhood of Zion,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 37 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$636 million,397 Mbbl,Untapped,Meagre,Congo,United States,22548 km 2,http://blocgame.com/stats.php?id=61919,
Zeon Alliance,Char Aznable,The High Council,30k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$636 million,75 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,United States,29079 km 2,http://blocgame.com/stats.php?id=62248,
Wafflonia,Stellarwaffle,SPQR,58k active personnel,0 ships,First World War surplus,Mad Dog,1 factory,Good,last online 10 hours ago,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$636 million,3942 Mbbl; 6 Mbbl,Untapped,Mediocre,Egypt,Soviet Union,30750 km 2,http://blocgame.com/stats.php?id=63064,
����������,������ �������,The High Council,39k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,10 Hundred Tons per month,3 Mbbl per month,Central Planning,$634 million,40 Mbbl; 3 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,33414 km 2,http://blocgame.com/stats.php?id=54626,
FUCK WANG,FUCK WANG,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,14 Mbbl per month,Free Market,$634 million,485 Mbbl; 14 Mbbl,Untapped,None,Arabia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=62572,
United-Muslims,Karim,SPQR,7k active personnel,0 ships,First World War surplus,Nice,None,Poor,last online 11 hours ago,2 Hundred Tons per month,,Free Market,$633 million,,Untapped,None,Mesopotamia,United States,11120 km 2,http://blocgame.com/stats.php?id=61674,
Turbanistan,eromer2,The Order,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$633 million,503 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,30082 km 2,http://blocgame.com/stats.php?id=63007,
Southern Africa,TheMaster_ZA,The Order,37k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 3 hours ago,12 Hundred Tons per month,3 Mbbl per month,Central Planning,$632 million,246 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,38642 km 2,http://blocgame.com/stats.php?id=48410,
Opallia,Opal,The Order,39k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,online now,8 Hundred Tons per month,1 Mbbl per month,Free Market,$631 million,363 Mbbl,Untapped,Small,Mesoamerica,United States,32657 km 2,http://blocgame.com/stats.php?id=63666,
Conwolves,Sinz,Brotherhood of Zion,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$630 million,3620 Mbbl; 2 Mbbl,Untapped,Meagre,Arabia,Neutral,24053 km 2,http://blocgame.com/stats.php?id=50890,
OnlyJuanOvue,BigGuyBane,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 118 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$627 million,1570 Mbbl,Untapped,None,Arabia,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=52889,
Minmaxia,Reanchi,Brotherhood of Zion,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 3 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$626 million,3321 Mbbl; 3 Mbbl,Untapped,Small,Mesopotamia,Soviet Union,34179 km 2,http://blocgame.com/stats.php?id=40270,
AES,Yang Zhi,Brotherhood of Nod,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 166 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$626 million,2725 Mbbl; 4 Mbbl,Untapped,None,Arabia,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62129,
North Nubia,Sean Tony,The United Nations,9k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 1 hours ago,13 Hundred Tons per month,2 Mbbl per month,Central Planning,$626 million,258 Mbbl; 2 Mbbl,Untapped,Meagre,Congo,Soviet Union,20097 km 2,http://blocgame.com/stats.php?id=63084,
Hitlerwasright,Louis C Cuck,The Order,59k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,online now,4 Hundred Tons per month,9 Mbbl per month,Free Market,$625 million,1549 Mbbl,Depleted,Mediocre,Arabia,United States,30157 km 2,http://blocgame.com/stats.php?id=59621,
Smyrno,Mallow,The Order,39k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,4 Hundred Tons per month,8 Mbbl per month,Central Planning,$625 million,8174 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,34560 km 2,http://blocgame.com/stats.php?id=62960,
Llamaland,Drama Llama,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 175 hours ago,2 Hundred Tons per month,,Central Planning,$624 million,,Untapped,None,Persia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=62571,
Arina,Hakir,Interpol,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$622 million,201 Mbbl,Untapped,Mediocre,Amazonia,United States,30995 km 2,http://blocgame.com/stats.php?id=54480,
TheDarkSide,LordVader,The Federal Colonies,45k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 5 hours ago,12 Hundred Tons per month,1 Mbbl per month,Central Planning,$620 million,315 Mbbl; 1 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,36895 km 2,http://blocgame.com/stats.php?id=63139,
Funktahulia,Sweet Baby Doc,The Federal Colonies,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 158 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$619 million,2810 Mbbl; 2 Mbbl,Untapped,None,Mesopotamia,Soviet Union,13341 km 2,http://blocgame.com/stats.php?id=47179,
Monk-E,leemuchacha,,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 164 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$619 million,3 Mbbl,Untapped,Meagre,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62754,
Whitey,Knee Grow,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,15 Hundred Tons per month,5 Mbbl per month,Free Market,$618 million,5369 Mbbl; 5 Mbbl,Untapped,Mediocre,Egypt,United States,29860 km 2,http://blocgame.com/stats.php?id=4816,
Utopiastan,SilmAlpha,The High Council,39k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,21 Hundred Tons per month,6 Mbbl per month,Central Planning,$617 million,971 Mbbl; 6 Mbbl,Untapped,Mediocre,Guinea,Soviet Union,36383 km 2,http://blocgame.com/stats.php?id=56876,
TerapBuduLipis,SyedRazi,The High Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$616 million,67 Mbbl; 6 Mbbl,Untapped,Small,Indochina,Soviet Union,33042 km 2,http://blocgame.com/stats.php?id=60513,1 Tons
Tamil Kingdom,Chola I,Brotherhood of Zion,60k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,22 Hundred Tons per month,7 Mbbl per month,Central Planning,$616 million,206 Mbbl; 7 Mbbl,Untapped,Small,The Subcontinent,Soviet Union,37921 km 2,http://blocgame.com/stats.php?id=60964,
Aeter,Anima6778,The Order,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$616 million,581 Mbbl; 3 Mbbl,Untapped,Small,Congo,Soviet Union,33750 km 2,http://blocgame.com/stats.php?id=61960,
Kukulala,Unkel,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 39 hours ago,8 Hundred Tons per month,4 Mbbl per month,Free Market,$615 million,441 Mbbl,Untapped,Mediocre,Indochina,United States,32597 km 2,http://blocgame.com/stats.php?id=60796,1 Tons
Conrad,Waled,Al-Qassam Brigades,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,14 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$615 million,4996 Mbbl,Near Depletion,Mediocre,Egypt,United States,23085 km 2,http://blocgame.com/stats.php?id=62640,
Kekistonia,Mad Dog Mattis,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$615 million,2670 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,31122 km 2,http://blocgame.com/stats.php?id=63476,
RadYugoslavija,Cobraaahhh1,The High Council,19k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,14 Hundred Tons per month,7 Mbbl per month,Central Planning,$613 million,74 Mbbl; 7 Mbbl,,Small,Pacific Rim,Soviet Union,34093 km 2,http://blocgame.com/stats.php?id=62615,
Radimostan,ondralukas,The Federal Colonies,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 172 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$613 million,144 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19020 km 2,http://blocgame.com/stats.php?id=62926,
Lombardy,Aistulf,The Order,39k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,online now,12 Hundred Tons per month,9 Mbbl per month,Free Market,$611 million,6292 Mbbl; 9 Mbbl,Untapped,Mediocre,Persia,United States,35963 km 2,http://blocgame.com/stats.php?id=63882,
Wladimiria,Estagon,Divine League,62k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Standard,online now,3 Hundred Tons per month,8 Mbbl per month,Central Planning,$610 million,4211 Mbbl; 8 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,31961 km 2,http://blocgame.com/stats.php?id=52318,
KhazarBank,MoneyBags,League of Christ,6k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 163 hours ago,3 Hundred Tons per month,,Central Planning,$610 million,92 Mbbl,Untapped,Meagre,The Subcontinent,United States,13210 km 2,http://blocgame.com/stats.php?id=62181,
Fongelesia,Fong,,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,9 Hundred Tons per month,2 Mbbl per month,Free Market,$610 million,411 Mbbl,Untapped,Small,Pacific Rim,United States,20424 km 2,http://blocgame.com/stats.php?id=63041,
Puella-Magia,Emily,Comintern,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 8 hours ago,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$609 million,1344 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,35579 km 2,http://blocgame.com/stats.php?id=35958,
groningen,ricardo bos,Che Guevara League,12k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 166 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$609 million,249 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62842,
Nuwe Rhodesia,dudeskis,The Order,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 1 hours ago,8 Hundred Tons per month,4 Mbbl per month,Central Planning,$608 million,111 Mbbl,,Small,Gran Colombia,Neutral,25317 km 2,http://blocgame.com/stats.php?id=6338,
Roskaposti,Mitt Romney XIIV,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 134 hours ago,2 Hundred Tons per month,,Mixed Economy,$608 million,,Untapped,None,Pacific Rim,Neutral,13477 km 2,http://blocgame.com/stats.php?id=50604,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 5 hours ago,16 Hundred Tons per month,,Free Market,$608 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
Thair,Tacoonastick,Brotherhood of Zion,19k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,online now,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$608 million,306 Mbbl; 3 Mbbl,,None,Congo,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=60955,
The NLR,Darknight,Divine League,54k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,26 Hundred Tons per month,2 Mbbl per month,Central Planning,$606 million,133 Mbbl; 2 Mbbl,Untapped,Mediocre,Congo,Soviet Union,36890 km 2,http://blocgame.com/stats.php?id=49701,
Magical Horses,Tzafety,Divine League,12k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 11 hours ago,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$606 million,3508 Mbbl; 11 Mbbl,Plentiful,Somewhat Large,Arabia,Soviet Union,35981 km 2,http://blocgame.com/stats.php?id=51070,
Vilnus,Jurij Owsienko,Lithuanian Coalition,4k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 69 hours ago,12 Hundred Tons per month,18 Mbbl per month,Central Planning,$606 million,2577 Mbbl; 18 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,28211 km 2,http://blocgame.com/stats.php?id=61610,
Vanan,Esler,The Order,50k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 8 hours ago,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$606 million,310 Mbbl; 3 Mbbl,Untapped,Mediocre,Congo,Soviet Union,33595 km 2,http://blocgame.com/stats.php?id=63339,
Junoma,VicReyes,Brotherhood of Zion,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,6 Hundred Tons per month,1 Mbbl per month,Free Market,$605 million,414 Mbbl; 1 Mbbl,Untapped,Small,Southern Cone,United States,31241 km 2,http://blocgame.com/stats.php?id=40349,
Latveria,Doom,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 47 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$605 million,2 Mbbl,Untapped,None,Mesopotamia,United States,20195 km 2,http://blocgame.com/stats.php?id=57009,
Ayanami,Rei Ayanami,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 169 hours ago,2 Hundred Tons per month,,Central Planning,$605 million,,Untapped,None,Pacific Rim,Soviet Union,13750 km 2,http://blocgame.com/stats.php?id=63013,
Thunderclap,LittleRedKing,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 89 hours ago,4 Hundred Tons per month,,Central Planning,$603 million,,Untapped,None,East Indies,Neutral,13613 km 2,http://blocgame.com/stats.php?id=63156,
KingBding,King B,Brotherhood of Zion,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 19 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$603 million,366 Mbbl; 3 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=63205,
kobisbunga,kobis,Brotherhood of Nod,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 5 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$602 million,259 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,20000 km 2,http://blocgame.com/stats.php?id=61609,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,27k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$599 million,357 Mbbl,Untapped,Mediocre,Indochina,United States,34061 km 2,http://blocgame.com/stats.php?id=49097,
Mont Blanc,Tesco,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 9 hours ago,4 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$599 million,1043 Mbbl; 4 Mbbl,Untapped,None,Arabia,United States,10790 km 2,http://blocgame.com/stats.php?id=62644,
Crapostan,King Guamba,Brotherhood of Nod,30k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 2 hours ago,5 Hundred Tons per month,10 Mbbl per month,Central Planning,$597 million,6614 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,30564 km 2,http://blocgame.com/stats.php?id=44789,
Civilia,Sir_Ranger,Al-Qassam Brigades,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 63 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$596 million,2 Mbbl,Untapped,None,China,Neutral,13343 km 2,http://blocgame.com/stats.php?id=62017,
Talland,Selwyn,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 169 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$596 million,88 Mbbl,Untapped,Meagre,Pacific Rim,United States,16010 km 2,http://blocgame.com/stats.php?id=62997,
Brunstovia,Zat Other Guy,,0k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 7 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$595 million,324 Mbbl; 1 Mbbl,,Small,China,United States,16172 km 2,http://blocgame.com/stats.php?id=62648,
Tano,geox123,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Elite,last online 135 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$594 million,248 Mbbl,Untapped,None,Caribbean,United States,16667 km 2,http://blocgame.com/stats.php?id=63400,
