country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
fjortonattio8,fiveonesix,The Order,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$476 million,223 Mbbl,,None,Gran Colombia,United States,18602 km 2,http://blocgame.com/stats.php?id=63413,
SheqelJewSheqel,gotzathe,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 181 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$476 million,1 Mbbl,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63459,
East Nubia,Tony Johnson,The Order,23k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 3 hours ago,9 Hundred Tons per month,2 Mbbl per month,Central Planning,$476 million,223 Mbbl,Plentiful,Meagre,Congo,Soviet Union,33067 km 2,http://blocgame.com/stats.php?id=63663,
RDPR,Tacklessmirror,,9k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 182 hours ago,2 Hundred Tons per month,,Free Market,$475 million,,Untapped,None,Mesoamerica,United States,16335 km 2,http://blocgame.com/stats.php?id=63438,
Jewish Horde,Goldstein Khan,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 119 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$475 million,2 Mbbl,Untapped,None,Arabia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63508,
Spierto,mspierto,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,,Free Market,$475 million,4761 Mbbl,Untapped,None,Mesopotamia,Neutral,19602 km 2,http://blocgame.com/stats.php?id=63668,
Tanus,Hoovytaurus,Brotherhood of Zion,24k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 2 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$474 million,65 Mbbl,Untapped,Mediocre,Caribbean,United States,32007 km 2,http://blocgame.com/stats.php?id=61059,
Bluegene/Q,ChevalierCavac,The High Council,37k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,8 Hundred Tons per month,10 Mbbl per month,Central Planning,$474 million,3063 Mbbl; 10 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,30287 km 2,http://blocgame.com/stats.php?id=61506,
Capital letter,aidilomar,NOVA ASEAN,32k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 1 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$474 million,373 Mbbl,,Small,Pacific Rim,United States,16172 km 2,http://blocgame.com/stats.php?id=61795,
HiredGun,FreeCharge,The Order,37k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,8 Hundred Tons per month,6 Mbbl per month,Central Planning,$473 million,3098 Mbbl; 6 Mbbl,Plentiful,Somewhat Large,Egypt,Soviet Union,31151 km 2,http://blocgame.com/stats.php?id=53353,
Dondang Sayang,Cempaka Sari,,1k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 35 hours ago,3 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$473 million,186 Mbbl; 8 Mbbl,Untapped,None,East Indies,United States,16172 km 2,http://blocgame.com/stats.php?id=60628,
Casopia,Nathaniel Baker,The Order,5k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 12 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$473 million,253 Mbbl; 3 Mbbl,Untapped,Meagre,Gran Colombia,Neutral,19406 km 2,http://blocgame.com/stats.php?id=63500,
Corrington,AlexChristofis,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 180 hours ago,2 Hundred Tons per month,,Free Market,$473 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63548,
Dyllion,lynchifer,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 180 hours ago,2 Hundred Tons per month,,Free Market,$473 million,5495 Mbbl,Untapped,None,Persia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63550,
Habsburg,Franz Joseph XI,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 176 hours ago,3 Hundred Tons per month,,Central Planning,$473 million,61 Mbbl,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63620,
Some Dude,Fire the Great,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 175 hours ago,4 Hundred Tons per month,,Mixed Economy,$473 million,,Untapped,None,The Subcontinent,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63628,
The Hegemony,Peter Wiggin,Interpol,32k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 4 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$472 million,175 Mbbl,Near Depletion,Small,Gran Colombia,United States,21175 km 2,http://blocgame.com/stats.php?id=40840,
Birdland,tweetweetwee,Brotherhood of Nod,32k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 66 hours ago,4 Hundred Tons per month,2 Mbbl per month,Free Market,$472 million,2911 Mbbl,Untapped,Small,Persia,United States,27452 km 2,http://blocgame.com/stats.php?id=61646,
Luskan,Invisible_Eddie,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 103 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$472 million,476 Mbbl; 2 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,24226 km 2,http://blocgame.com/stats.php?id=63616,
Hedjaz,Abdul Wahhab,Al-Qassam Brigades,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Elite,last online 176 hours ago,2 Hundred Tons per month,,Mixed Economy,$471 million,,Untapped,None,Mesopotamia,Neutral,16337 km 2,http://blocgame.com/stats.php?id=49882,
Waifus,Ferris,Che Guevara League,38k active personnel,0 ships,First World War surplus,Angelic,None,Good,last online 14 hours ago,4 Hundred Tons per month,1 Mbbl per month,Central Planning,$470 million,315 Mbbl; 1 Mbbl,Untapped,Mediocre,Caribbean,Soviet Union,26358 km 2,http://blocgame.com/stats.php?id=40157,
Osia,Chairman Nippon,Brotherhood of Zion,28k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 1 hours ago,6 Hundred Tons per month,4 Mbbl per month,Central Planning,$470 million,355 Mbbl,,Meagre,China,Soviet Union,33770 km 2,http://blocgame.com/stats.php?id=40431,
One Star,Neku,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$470 million,1711 Mbbl; 2 Mbbl,Untapped,Mediocre,Persia,United States,19800 km 2,http://blocgame.com/stats.php?id=57783,
Zorin,NeroRPG,The High Council,17k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 162 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$470 million,1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=59970,
Kommandostan,plerer,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 96 hours ago,3 Hundred Tons per month,1 Mbbl per month,Free Market,$470 million,1777 Mbbl,Untapped,None,Mesopotamia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=61002,
Frank Sun,*BTG*,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 3 hours ago,19 Hundred Tons per month,,Free Market,$470 million,,Untapped,None,Pacific Rim,Neutral,11231 km 2,http://blocgame.com/stats.php?id=62455,
SOPF,Johnathinski Weston,Farmington Brigade,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,9 Hundred Tons per month,4 Mbbl per month,Central Planning,$470 million,246 Mbbl; 4 Mbbl,Untapped,Meagre,East Indies,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62841,
Qaramur,Qaram,Divine League,0k active personnel,0 ships,First World War surplus,Angelic,None,Elite,online now,3 Hundred Tons per month,,Central Planning,$470 million,,Depleted,Meagre,The Subcontinent,Soviet Union,10208 km 2,http://blocgame.com/stats.php?id=62861,
Junovia,dontworryaboutit,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,6 Hundred Tons per month,3 Mbbl per month,Free Market,$470 million,176 Mbbl; 3 Mbbl,Untapped,Small,Pacific Rim,Neutral,19292 km 2,http://blocgame.com/stats.php?id=63088,
Kikongo,Eazur,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 183 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$470 million,,Untapped,None,Amazonia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=63331,
Krakozhia,Ilyich,Interpol,56k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 2 hours ago,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$469 million,183 Mbbl; 2 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=39065,
Wax - On,Tombs,,13k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 100 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$469 million,1399 Mbbl; 3 Mbbl,Untapped,None,Persia,Soviet Union,16335 km 2,http://blocgame.com/stats.php?id=62970,
Chūya,Silberblade,Brotherhood of Zion,23k active personnel,0 ships,First World War surplus,Good,1 factory,Good,online now,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$469 million,475 Mbbl; 2 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,27818 km 2,http://blocgame.com/stats.php?id=63950,
JaMon,amschind,The Federal Colonies,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 137 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$468 million,2415 Mbbl; 1 Mbbl,Untapped,None,Mesopotamia,Soviet Union,13210 km 2,http://blocgame.com/stats.php?id=44573,
Romiia,The Great Tiberius III,The Order,37k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$468 million,359 Mbbl; 2 Mbbl,Untapped,Meagre,The Subcontinent,Soviet Union,24028 km 2,http://blocgame.com/stats.php?id=60242,
Leche,ElHombreLeche,,15k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Elite,last online 4 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$468 million,2526 Mbbl; 2 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,26693 km 2,http://blocgame.com/stats.php?id=62425,
Walletia,walletguy,The United Nations,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 14 hours ago,8 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$468 million,,Untapped,Small,Caribbean,United States,23569 km 2,http://blocgame.com/stats.php?id=62978,
CTSKRR,CTSKRR,The High Council,18k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 3 hours ago,3 Hundred Tons per month,4 Mbbl per month,Central Planning,$467 million,342 Mbbl; 4 Mbbl,Untapped,Mediocre,China,Soviet Union,20441 km 2,http://blocgame.com/stats.php?id=60811,
Tok Jembal,Lady H,The Order,28k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 13 hours ago,8 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$467 million,2184 Mbbl; 8 Mbbl,Untapped,Small,Arabia,Neutral,26627 km 2,http://blocgame.com/stats.php?id=60840,
Yugoslothia,Yugoslothia,Brotherhood of Nod,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,5 Hundred Tons per month,4 Mbbl per month,Free Market,$466 million,2804 Mbbl; 4 Mbbl,Plentiful,Meagre,Egypt,Neutral,23110 km 2,http://blocgame.com/stats.php?id=55968,
Persona-Grata,syafiqsudin,NOVA ASEAN,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 60 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$466 million,400 Mbbl; 5 Mbbl,Untapped,Small,East Indies,Soviet Union,22550 km 2,http://blocgame.com/stats.php?id=60788,
S�l,BabaWanga,Lithuanian Coalition,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 21 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$466 million,73 Mbbl; 3 Mbbl,Untapped,Meagre,Southern Africa,Soviet Union,23578 km 2,http://blocgame.com/stats.php?id=61589,
The Shitposters,The Pez,The Order,48k active personnel,0 ships,First World War surplus,Nice,None,Elite,online now,4 Hundred Tons per month,3 Mbbl per month,Central Planning,$466 million,,Untapped,Small,Caribbean,Soviet Union,24259 km 2,http://blocgame.com/stats.php?id=63636,
Mmhat,Homermustdie,The High Council,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,5 Hundred Tons per month,2 Mbbl per month,Free Market,$465 million,217 Mbbl; 2 Mbbl,Untapped,Small,Amazonia,United States,20400 km 2,http://blocgame.com/stats.php?id=45846,
najibpundek,Syahmisaid,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 80 hours ago,6 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$465 million,100 Mbbl; 3 Mbbl,Untapped,None,Indochina,United States,16335 km 2,http://blocgame.com/stats.php?id=61859,
Einstinia,Einstinium,,37k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Good,last online 142 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$464 million,148 Mbbl,Untapped,None,Congo,Neutral,23828 km 2,http://blocgame.com/stats.php?id=53498,
Fapman,Fapman,The Order,51k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,13 Mbbl per month,Mixed Economy,$464 million,4789 Mbbl,Plentiful,Small,Arabia,Soviet Union,30401 km 2,http://blocgame.com/stats.php?id=53748,
Infernistan,Inferno JR,,40k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 4 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$464 million,4018 Mbbl; 7 Mbbl,,Meagre,Egypt,Soviet Union,16609 km 2,http://blocgame.com/stats.php?id=60304,
the murloc,grant,Followers of Guadian,18k active personnel,0 ships,First World War surplus,Angelic,None,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$464 million,57 Mbbl; 2 Mbbl,Untapped,Large,Gran Colombia,Soviet Union,23931 km 2,http://blocgame.com/stats.php?id=63727,
Aryana,Williarsk,Che Guevara League,17k active personnel,0 ships,First World War surplus,Normal,1 factory,Poor,last online 6 hours ago,13 Hundred Tons per month,2 Mbbl per month,Central Planning,$463 million,289 Mbbl; 2 Mbbl,Plentiful,None,Gran Colombia,Soviet Union,16500 km 2,http://blocgame.com/stats.php?id=2313,
Feffiopia,Serloks,Divine League,8k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Elite,last online 4 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$463 million,266 Mbbl,Untapped,None,The Subcontinent,Soviet Union,21000 km 2,http://blocgame.com/stats.php?id=46505,
Osthen,Thesauronsservant,,14k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 170 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$463 million,1 Mbbl,Untapped,None,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=50229,
Kergia,Haidir Hasim,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 139 hours ago,2 Hundred Tons per month,,Mixed Economy,$463 million,,Untapped,None,Arabia,Neutral,11120 km 2,http://blocgame.com/stats.php?id=60940,
Sordidia,RogueandaScoundrel,The Order,21k active personnel,0 ships,Finest of the 19th century,Mad Dog,1 factory,Elite,last online 1 hours ago,10 Hundred Tons per month,2 Mbbl per month,Central Planning,$463 million,40 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,27690 km 2,http://blocgame.com/stats.php?id=63203,
Cucklandi,Cuckcold420,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 183 hours ago,2 Hundred Tons per month,,Mixed Economy,$463 million,,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63355,
Supercell,Charlotte,The Federal Colonies,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$462 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=48901,
Kosan,Whitearcher8,The High Council,48k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 8 hours ago,5 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$462 million,4280 Mbbl; 3 Mbbl,Untapped,Meagre,Arabia,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=59227,
Vanaheim,Nickius BigDickius,The Order,39k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 23 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$462 million,194 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,United States,26615 km 2,http://blocgame.com/stats.php?id=63832,
Coccoladia,Ernesto Caprone,The Federal Colonies,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,12 Hundred Tons per month,1 Mbbl per month,Central Planning,$461 million,141 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=40289,
Ihejirika,mcbucksauce,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 124 hours ago,3 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$461 million,78 Mbbl,Untapped,None,West Africa,United States,16010 km 2,http://blocgame.com/stats.php?id=43145,
