country,leader,alliance,army_size,navy,reactor,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Hitlerwasright,Louis C Cuck,The Order,59k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,5 Hundred Tons per month,9 Mbbl per month,Free Market,$777 million,1931 Mbbl,Near Depletion,Mediocre,Arabia,United States,31737 km 2,http://blocgame.com/stats.php?id=59621,
Conwolves,Sinz,Brotherhood of Zion,22k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,10 Hundred Tons per month,7 Mbbl per month,Central Planning,$775 million,3589 Mbbl; 7 Mbbl,Untapped,None,Arabia,Neutral,25758 km 2,http://blocgame.com/stats.php?id=50890,
Etiwan,Latvu,The High Council,23k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,online now,17 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$775 million,433 Mbbl,Untapped,Mediocre,Amazonia,United States,27420 km 2,http://blocgame.com/stats.php?id=60056,
kobisbunga,kobis,Brotherhood of Nod,4k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$773 million,241 Mbbl; 3 Mbbl,Untapped,Meagre,East Indies,United States,19602 km 2,http://blocgame.com/stats.php?id=61609,
Hajoki,Makao,The Khilafah,15k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,3 Hundred Tons per month,11 Mbbl per month,Free Market,$770 million,1288 Mbbl,Untapped,None,Atlas,Soviet Union,9361 km 2,http://blocgame.com/stats.php?id=60093,
Thair,Tacoonastick,Brotherhood of Zion,19k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,5 Hundred Tons per month,4 Mbbl per month,Central Planning,$763 million,286 Mbbl; 4 Mbbl,Plentiful,None,Congo,Soviet Union,15851 km 2,http://blocgame.com/stats.php?id=60955,
United-Muslims,Karim,SPQR,10k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 22 hours ago,9 Hundred Tons per month,,Free Market,$763 million,,Untapped,None,Mesopotamia,United States,9267 km 2,http://blocgame.com/stats.php?id=61674,
Lubekran,septima,Interpol,26k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 21 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$760 million,19 Mbbl; 3 Mbbl,Untapped,Meagre,Indochina,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=62568,
New Caucasus,Cotton Luther,Brotherhood of Zion,53k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,online now,14 Hundred Tons per month,2 Mbbl per month,Free Market,$756 million,273 Mbbl,Untapped,Large,Southern Africa,United States,27860 km 2,http://blocgame.com/stats.php?id=4392,
Alamo,linksith,The United Nations,25k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$755 million,4067 Mbbl,Untapped,None,Mesopotamia,United States,11231 km 2,http://blocgame.com/stats.php?id=40536,
Carpentaria,fuerza,PIRATES,54k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 39 hours ago,6 Hundred Tons per month,5 Mbbl per month,Central Planning,$755 million,357 Mbbl,Untapped,Mediocre,East Indies,Neutral,19800 km 2,http://blocgame.com/stats.php?id=59901,
SOPF,Johnathinski Weston,Farmington Brigade,40k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$752 million,256 Mbbl; 4 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,20128 km 2,http://blocgame.com/stats.php?id=62841,
Prometheus,Jefferson,Brotherhood of Zion,48k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,online now,21 Hundred Tons per month,3 Mbbl per month,Free Market,$751 million,394 Mbbl,,Meagre,Caribbean,United States,32178 km 2,http://blocgame.com/stats.php?id=56022,
Raja Udang,Mario,PIRATES,52k active personnel,0 ships,,First World War surplus,Normal,2 factories,Elite,last online 4 hours ago,7 Hundred Tons per month,2 Mbbl per month,Central Planning,$748 million,285 Mbbl; 2 Mbbl,Near Depletion,Small,Pacific Rim,Soviet Union,31976 km 2,http://blocgame.com/stats.php?id=61754,
Pooland,kurwa,Brotherhood of Zion,63k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 1 hours ago,17 Hundred Tons per month,10 Mbbl per month,Central Planning,$747 million,2355 Mbbl; 10 Mbbl,,Large,Atlas,Soviet Union,39790 km 2,http://blocgame.com/stats.php?id=49295,
Utopiastan,SilmAlpha,The High Council,39k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,24 Hundred Tons per month,6 Mbbl per month,Central Planning,$747 million,1289 Mbbl; 6 Mbbl,Untapped,Small,Guinea,Soviet Union,38584 km 2,http://blocgame.com/stats.php?id=56876,
Deklain,Otis,The High Council,30k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 22 hours ago,14 Hundred Tons per month,3 Mbbl per month,Central Planning,$746 million,161 Mbbl; 3 Mbbl,Untapped,Mediocre,Pacific Rim,Soviet Union,33853 km 2,http://blocgame.com/stats.php?id=57066,
KingBding,King B,Brotherhood of Zion,26k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$746 million,348 Mbbl; 3 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=63205,
Rattown,Furfag Commanding,The Order,67k active personnel,1 ships,,First World War surplus,Gandhi-like,3 factories,Good,online now,17 Hundred Tons per month,12 Mbbl per month,Mixed Economy,$743 million,4802 Mbbl,Plentiful,Somewhat Large,Mesopotamia,Neutral,33895 km 2,http://blocgame.com/stats.php?id=39062,
kinabalu,fatimah,,3k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Elite,last online 68 hours ago,11 Hundred Tons per month,17 Mbbl per month,Central Planning,$740 million,2948 Mbbl,Untapped,None,Arabia,Neutral,11009 km 2,http://blocgame.com/stats.php?id=62887,
fjortonattio8,fiveonesix,The Order,50k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,13 Hundred Tons per month,5 Mbbl per month,Free Market,$740 million,183 Mbbl,Plentiful,Small,Gran Colombia,United States,18602 km 2,http://blocgame.com/stats.php?id=63413,
Carbonear,Wolfie,Interpol,31k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 3 hours ago,17 Hundred Tons per month,4 Mbbl per month,Free Market,$740 million,56 Mbbl,Untapped,Mediocre,West Africa,Neutral,20874 km 2,http://blocgame.com/stats.php?id=63657,
Bendover,Mike Hawk,Farmington Brigade,5k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,5 Hundred Tons per month,1 Mbbl per month,Central Planning,$737 million,187 Mbbl; 1 Mbbl,,None,East Indies,Soviet Union,13205 km 2,http://blocgame.com/stats.php?id=62897,1 Tons
sandakania,Ryan Kentang,Brotherhood of Zion,44k active personnel,1 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 4 hours ago,11 Hundred Tons per month,5 Mbbl per month,Free Market,$735 million,507 Mbbl,Untapped,Large,East Indies,United States,36826 km 2,http://blocgame.com/stats.php?id=60600,
Inderapura,Lordfazal,PIRATES,46k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,9 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$735 million,347 Mbbl,Untapped,Somewhat Large,East Indies,United States,16010 km 2,http://blocgame.com/stats.php?id=62928,
Ikeland,ike the freakin awesome,,9k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Standard,last online 116 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$734 million,241 Mbbl; 2 Mbbl,Untapped,Meagre,China,Soviet Union,12818 km 2,http://blocgame.com/stats.php?id=62694,
Olympia,Xasthur,Brotherhood of Zion,58k active personnel,0 ships,,Second World War surplus,Angelic,1 factory,Good,last online 3 hours ago,8 Hundred Tons per month,3 Mbbl per month,Central Planning,$733 million,111 Mbbl; 3 Mbbl,Untapped,Large,China,Soviet Union,29742 km 2,http://blocgame.com/stats.php?id=51354,
Dess,Raktai,The Order,57k active personnel,0 ships,,Second World War surplus,Gandhi-like,2 factories,Standard,last online 3 hours ago,11 Hundred Tons per month,4 Mbbl per month,Free Market,$733 million,194 Mbbl,Untapped,Meagre,Pacific Rim,United States,31968 km 2,http://blocgame.com/stats.php?id=63586,
Potatopia,DoomPotato,Brotherhood of Zion,19k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Good,last online 12 hours ago,6 Hundred Tons per month,13 Mbbl per month,Central Planning,$731 million,4814 Mbbl; 13 Mbbl,Untapped,Powerful,Egypt,Soviet Union,26552 km 2,http://blocgame.com/stats.php?id=54037,
Spooktune,Spookwave,Brotherhood of Zion,40k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$731 million,449 Mbbl; 5 Mbbl,Untapped,Large,China,Soviet Union,33957 km 2,http://blocgame.com/stats.php?id=62983,
Nuwe Rhodesia,dudeskis,The Order,51k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,10 Hundred Tons per month,4 Mbbl per month,Central Planning,$730 million,70 Mbbl,,Mediocre,Gran Colombia,Neutral,20887 km 2,http://blocgame.com/stats.php?id=6338,
Lombardy,Aistulf,The Order,55k active personnel,0 ships,,First World War surplus,Nice,2 factories,Standard,last online 1 hours ago,19 Hundred Tons per month,10 Mbbl per month,Free Market,$729 million,6234 Mbbl; 10 Mbbl,Untapped,Mediocre,Persia,United States,39662 km 2,http://blocgame.com/stats.php?id=63882,
Lolesco,Lolesco,The Order,41k active personnel,0 ships,,First World War surplus,Nice,1 factory,Standard,online now,18 Hundred Tons per month,10 Mbbl per month,Free Market,$727 million,2816 Mbbl; 10 Mbbl,Untapped,Mediocre,Mesopotamia,United States,38652 km 2,http://blocgame.com/stats.php?id=48289,
Arina,Hakir,Interpol,25k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$727 million,189 Mbbl,Untapped,Mediocre,Amazonia,United States,30995 km 2,http://blocgame.com/stats.php?id=54480,
DFWEFWEF,dmc5,Interpol,38k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Standard,online now,7 Hundred Tons per month,4 Mbbl per month,Central Planning,$727 million,4553 Mbbl; 4 Mbbl,Untapped,Small,Arabia,Soviet Union,32994 km 2,http://blocgame.com/stats.php?id=55118,1 Tons
Rhod3sia,FreeMindInside,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,online now,22 Hundred Tons per month,2 Mbbl per month,Central Planning,$724 million,241 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Africa,Soviet Union,33256 km 2,http://blocgame.com/stats.php?id=52679,
crocodile,Quadkencheng,Interpol,54k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Good,online now,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$724 million,176 Mbbl; 11 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,32741 km 2,http://blocgame.com/stats.php?id=60403,
Darkstone,Trakel,The High Council,63k active personnel,0 ships,,First World War surplus,Angelic,2 factories,Good,online now,20 Hundred Tons per month,17 Mbbl per month,Central Planning,$722 million,6472 Mbbl; 17 Mbbl,Untapped,Large,Arabia,Soviet Union,41471 km 2,http://blocgame.com/stats.php?id=57176,
Ekodebota,tfwqtp2tlgf|;3,The High Council,38k active personnel,0 ships,,Second World War surplus,Gandhi-like,1 factory,Standard,online now,9 Hundred Tons per month,6 Mbbl per month,Central Planning,$721 million,2095 Mbbl; 6 Mbbl,Untapped,Somewhat Large,Atlas,Soviet Union,26079 km 2,http://blocgame.com/stats.php?id=53422,
Shekel Land,Sheklesteinthefourth,The Order,52k active personnel,0 ships,,First World War surplus,Angelic,None,Elite,online now,13 Hundred Tons per month,6 Mbbl per month,Central Planning,$721 million,4831 Mbbl; 6 Mbbl,Untapped,Large,Egypt,Soviet Union,36444 km 2,http://blocgame.com/stats.php?id=54689,
Argon,Argus,Interpol,40k active personnel,2 ships,,Second World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,20 Hundred Tons per month,21 Mbbl per month,Central Planning,$721 million,2637 Mbbl; 21 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,39235 km 2,http://blocgame.com/stats.php?id=57323,
Tanah Malaya,Syahmi1089,PIRATES,45k active personnel,1 ships,,First World War surplus,Normal,2 factories,Elite,last online 6 hours ago,7 Hundred Tons per month,8 Mbbl per month,Free Market,$721 million,1654 Mbbl,,Somewhat Large,Arabia,United States,24556 km 2,http://blocgame.com/stats.php?id=60385,
Jemut,iwaniman/Ferozz,PIRATES,66k active personnel,0 ships,,First World War surplus,Gandhi-like,2 factories,Elite,last online 6 hours ago,14 Hundred Tons per month,13 Mbbl per month,Central Planning,$721 million,246 Mbbl; 13 Mbbl,Untapped,Somewhat Large,East Indies,Soviet Union,33945 km 2,http://blocgame.com/stats.php?id=61811,
Nueva Galicia,FedericoDionisi,Che Guevara League,19k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$718 million,99 Mbbl; 2 Mbbl,Untapped,Mediocre,Southern Cone,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=60349,
Shining Sun,Wladyslaw Gomulka,Lithuanian Coalition,34k active personnel,0 ships,,Second World War surplus,Gandhi-like,None,Good,last online 3 hours ago,12 Hundred Tons per month,4 Mbbl per month,Mixed Economy,$718 million,106 Mbbl,Plentiful,Mediocre,Southern Africa,Soviet Union,18382 km 2,http://blocgame.com/stats.php?id=61511,
Honesty,Fury,SPQR,8k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,None,Poor,last online 23 hours ago,11 Hundred Tons per month,,Free Market,$718 million,,Untapped,None,Mesopotamia,United States,9266 km 2,http://blocgame.com/stats.php?id=62094,
Zen killer,Jermainecrazy2157,The High Council,43k active personnel,0 ships,,First World War surplus,Questionable,1 factory,Good,last online 32 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$717 million,377 Mbbl; 5 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,34643 km 2,http://blocgame.com/stats.php?id=63107,
Lomar,Sarnen,Brotherhood of Zion,30k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 20 hours ago,5 Hundred Tons per month,2 Mbbl per month,Free Market,$715 million,2950 Mbbl,,Small,Mesopotamia,United States,19916 km 2,http://blocgame.com/stats.php?id=63175,
nation name,alysdexia,Interpol,53k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$714 million,2939 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,United States,33224 km 2,http://blocgame.com/stats.php?id=49652,1 Tons
Plob,plox,Brotherhood of Nod,39k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Good,last online 6 hours ago,9 Hundred Tons per month,15 Mbbl per month,Central Planning,$713 million,6941 Mbbl; 15 Mbbl,Untapped,Large,Arabia,Soviet Union,36841 km 2,http://blocgame.com/stats.php?id=58260,
pelle,pelle,The Order,33k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Good,last online 1 hours ago,22 Hundred Tons per month,3 Mbbl per month,Central Planning,$712 million,500 Mbbl; 3 Mbbl,Untapped,Very Powerful,China,Soviet Union,42376 km 2,http://blocgame.com/stats.php?id=52372,
Arabic Union,Comrade Izy,Brotherhood of Zion,99k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Poor,last online 5 hours ago,7 Hundred Tons per month,12 Mbbl per month,Central Planning,$712 million,3794 Mbbl; 12 Mbbl,Untapped,Mediocre,Mesopotamia,Soviet Union,37643 km 2,http://blocgame.com/stats.php?id=59855,
Guadianstan,Guadian Bakar,Followers of Guadian,40k active personnel,0 ships,,First World War surplus,Angelic,1 factory,Elite,last online 6 hours ago,8 Hundred Tons per month,5 Mbbl per month,Central Planning,$711 million,300 Mbbl,Near Depletion,Meagre,Gran Colombia,Soviet Union,21182 km 2,http://blocgame.com/stats.php?id=63250,
Apokalyptom,Luakoo,,5k active personnel,0 ships,,First World War surplus,Gandhi-like,None,Undisciplined Rabble,online now,2 Hundred Tons per month,,Mixed Economy,$710 million,,Untapped,None,Pacific Rim,Neutral,9174 km 2,http://blocgame.com/stats.php?id=58585,
komrade,ewl4,,7k active personnel,0 ships,,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 174 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$710 million,201 Mbbl,Untapped,None,The Subcontinent,Soviet Union,16010 km 2,http://blocgame.com/stats.php?id=63596,
epf,kwsp,The Federal Colonies,67k active personnel,1 ships,,Finest of the 19th century,Angelic,2 factories,Good,last online 3 hours ago,20 Hundred Tons per month,8 Mbbl per month,Free Market,$709 million,227 Mbbl,Untapped,Somewhat Large,East Indies,United States,40012 km 2,http://blocgame.com/stats.php?id=63191,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,39k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,17 Hundred Tons per month,,Free Market,$708 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
Crusader State,John Paul II,Lithuanian Coalition,8k active personnel,0 ships,,First World War surplus,Gandhi-like,1 factory,Good,last online 169 hours ago,5 Hundred Tons per month,3 Mbbl per month,Free Market,$706 million,2856 Mbbl,Untapped,Small,Mesopotamia,United States,15790 km 2,http://blocgame.com/stats.php?id=62988,
