country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
constania,Comrade,Divine League,35k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$625 million,254 Mbbl; 3 Mbbl,,Small,Congo,Soviet Union,16172 km 2,http://blocgame.com/stats.php?id=62606,
Northmarch,Elroy,PIRATES,61k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,12 Hundred Tons per month,,Central Planning,$624 million,19 Mbbl,Near Depletion,None,Caribbean,Soviet Union,21608 km 2,http://blocgame.com/stats.php?id=41629,
Smyrno,Mallow,The Order,39k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 7 hours ago,4 Hundred Tons per month,8 Mbbl per month,Central Planning,$624 million,8182 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,34560 km 2,http://blocgame.com/stats.php?id=62960,
Turbanistan,eromer2,The Order,34k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,11 Hundred Tons per month,3 Mbbl per month,Central Planning,$623 million,506 Mbbl; 3 Mbbl,Untapped,Mediocre,The Subcontinent,Soviet Union,30082 km 2,http://blocgame.com/stats.php?id=63007,
Minmaxia,Reanchi,Brotherhood of Zion,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 1 hours ago,6 Hundred Tons per month,3 Mbbl per month,Central Planning,$622 million,3324 Mbbl; 3 Mbbl,Untapped,Small,Mesopotamia,Soviet Union,34179 km 2,http://blocgame.com/stats.php?id=40270,
Crybabia,MangyWoodpecker,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 130 hours ago,2 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$622 million,1928 Mbbl; 3 Mbbl,Untapped,None,Persia,United States,11120 km 2,http://blocgame.com/stats.php?id=44880,
Hitlerwasright,Louis C Cuck,The Order,55k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,4 Hundred Tons per month,9 Mbbl per month,Free Market,$620 million,1558 Mbbl,Near Depletion,Mediocre,Arabia,United States,30157 km 2,http://blocgame.com/stats.php?id=59621,
Utopiastan,SilmAlpha,The High Council,43k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 6 hours ago,21 Hundred Tons per month,5 Mbbl per month,Central Planning,$619 million,977 Mbbl; 5 Mbbl,Untapped,Small,Guinea,Soviet Union,36116 km 2,http://blocgame.com/stats.php?id=56876,
Kongasi,Din Diallo,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 45 hours ago,2 Hundred Tons per month,,Mixed Economy,$619 million,,Untapped,None,Congo,Soviet Union,11231 km 2,http://blocgame.com/stats.php?id=58832,
Zeon Alliance,Char Aznable,The High Council,30k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 6 hours ago,7 Hundred Tons per month,7 Mbbl per month,Free Market,$616 million,82 Mbbl; 7 Mbbl,Untapped,Somewhat Large,Pacific Rim,United States,29079 km 2,http://blocgame.com/stats.php?id=62248,
Lombardy,Aistulf,The Order,39k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 1 hours ago,11 Hundred Tons per month,9 Mbbl per month,Free Market,$614 million,6301 Mbbl; 9 Mbbl,Untapped,Mediocre,Persia,United States,35963 km 2,http://blocgame.com/stats.php?id=63882,
Aeter,Anima6778,The Order,41k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 1 hours ago,11 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$613 million,584 Mbbl; 3 Mbbl,Plentiful,Small,Congo,Soviet Union,33750 km 2,http://blocgame.com/stats.php?id=61960,
TerapBuduLipis,SyedRazi,The High Council,59k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,online now,12 Hundred Tons per month,6 Mbbl per month,Central Planning,$612 million,73 Mbbl; 6 Mbbl,Untapped,Small,Indochina,Soviet Union,33042 km 2,http://blocgame.com/stats.php?id=60513,1 Tons
Whitey,Knee Grow,Brotherhood of Zion,39k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,14 Hundred Tons per month,5 Mbbl per month,Free Market,$611 million,5374 Mbbl; 5 Mbbl,Untapped,Mediocre,Egypt,United States,29860 km 2,http://blocgame.com/stats.php?id=4816,
Kukulala,Unkel,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 27 hours ago,8 Hundred Tons per month,4 Mbbl per month,Free Market,$610 million,445 Mbbl,Untapped,Mediocre,Indochina,United States,32597 km 2,http://blocgame.com/stats.php?id=60796,1 Tons
Puella-Magia,Emily,Comintern,39k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,12 Hundred Tons per month,10 Mbbl per month,Central Planning,$609 million,1354 Mbbl; 10 Mbbl,Untapped,Somewhat Large,Persia,Soviet Union,35579 km 2,http://blocgame.com/stats.php?id=35958,
Arina,Hakir,Interpol,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,7 Hundred Tons per month,2 Mbbl per month,Free Market,$608 million,203 Mbbl,Untapped,Mediocre,Amazonia,United States,30995 km 2,http://blocgame.com/stats.php?id=54480,
Vanan,Esler,The Order,54k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,online now,16 Hundred Tons per month,3 Mbbl per month,Central Planning,$608 million,313 Mbbl; 3 Mbbl,Untapped,Small,Congo,Soviet Union,33595 km 2,http://blocgame.com/stats.php?id=63339,
raja_png,DiDi27,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 2 hours ago,5 Hundred Tons per month,2 Mbbl per month,Central Planning,$607 million,360 Mbbl; 2 Mbbl,Untapped,None,Pacific Rim,Soviet Union,13343 km 2,http://blocgame.com/stats.php?id=62000,
Surakistahn,Harry Drewer,,9k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$606 million,1985 Mbbl,Untapped,Meagre,Mesopotamia,Neutral,11231 km 2,http://blocgame.com/stats.php?id=46090,
The NLR,Darknight,Divine League,54k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,26 Hundred Tons per month,2 Mbbl per month,Central Planning,$606 million,135 Mbbl; 2 Mbbl,Untapped,Mediocre,Congo,Soviet Union,36778 km 2,http://blocgame.com/stats.php?id=49701,
Gobi,Saint Gobi,Brotherhood of Zion,21k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 25 hours ago,10 Hundred Tons per month,3 Mbbl per month,Mixed Economy,$605 million,400 Mbbl,Untapped,Meagre,Congo,United States,22548 km 2,http://blocgame.com/stats.php?id=61919,
Ausmasia,Harzan15,,10k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 14 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$603 million,146 Mbbl; 2 Mbbl,Untapped,Mediocre,Indochina,Soviet Union,11009 km 2,http://blocgame.com/stats.php?id=61817,
Senglia,mreid2112,Farmington Brigade,3k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 60 hours ago,4 Hundred Tons per month,2 Mbbl per month,Central Planning,$603 million,2 Mbbl,Untapped,Meagre,Indochina,Soviet Union,13508 km 2,http://blocgame.com/stats.php?id=62920,
Kekistonia,Mad Dog Mattis,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,9 Hundred Tons per month,8 Mbbl per month,Central Planning,$602 million,2678 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,31122 km 2,http://blocgame.com/stats.php?id=63476,
Magical Horses,Tzafety,Divine League,17k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 8 hours ago,12 Hundred Tons per month,11 Mbbl per month,Central Planning,$600 million,3519 Mbbl; 11 Mbbl,Plentiful,Somewhat Large,Arabia,Soviet Union,36344 km 2,http://blocgame.com/stats.php?id=51070,
Scrubistan,Fernando_Shiros,Brotherhood of Nod,40k active personnel,0 ships,First World War surplus,Nice,1 factory,Good,online now,16 Hundred Tons per month,14 Mbbl per month,Central Planning,$600 million,5198 Mbbl; 14 Mbbl,Untapped,Mediocre,Persia,Soviet Union,37387 km 2,http://blocgame.com/stats.php?id=59122,
Wladimiria,Estagon,Divine League,38k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,3 Hundred Tons per month,8 Mbbl per month,Mixed Economy,$599 million,4219 Mbbl,Untapped,Somewhat Large,Mesopotamia,Soviet Union,31961 km 2,http://blocgame.com/stats.php?id=52318,
Conrad,Waled,Al-Qassam Brigades,29k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,11 Hundred Tons per month,11 Mbbl per month,Mixed Economy,$599 million,5007 Mbbl,Near Depletion,Mediocre,Egypt,United States,23085 km 2,http://blocgame.com/stats.php?id=62640,
TheDarkSide,LordVader,The Federal Colonies,45k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,online now,12 Hundred Tons per month,1 Mbbl per month,Central Planning,$599 million,316 Mbbl; 1 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,36895 km 2,http://blocgame.com/stats.php?id=63139,
FUCK WANG,FUCK WANG,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,2 Hundred Tons per month,14 Mbbl per month,Free Market,$598 million,499 Mbbl; 14 Mbbl,Untapped,None,Arabia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=62572,
Monk-E,leemuchacha,,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 152 hours ago,3 Hundred Tons per month,3 Mbbl per month,Central Planning,$598 million,3 Mbbl,Untapped,Meagre,Atlas,Neutral,16172 km 2,http://blocgame.com/stats.php?id=62754,
Junoma,VicReyes,Brotherhood of Zion,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,online now,6 Hundred Tons per month,1 Mbbl per month,Free Market,$597 million,415 Mbbl; 1 Mbbl,Untapped,Small,Southern Cone,United States,31241 km 2,http://blocgame.com/stats.php?id=40349,
Contra Mundi,Johnny,Brotherhood of Nod,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 108 hours ago,9 Hundred Tons per month,7 Mbbl per month,Central Planning,$597 million,3606 Mbbl,Untapped,None,Mesopotamia,Soviet Union,24625 km 2,http://blocgame.com/stats.php?id=62976,
South Park,cartman,Brotherhood of Zion,35k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,4 Hundred Tons per month,1 Mbbl per month,Free Market,$592 million,571 Mbbl,Plentiful,Meagre,Caribbean,United States,30374 km 2,http://blocgame.com/stats.php?id=228,
Ferma,President Jacobo Vincenzo,Brotherhood of Zion,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 11 hours ago,16 Hundred Tons per month,,Free Market,$592 million,178 Mbbl,Untapped,Large,Southern Cone,United States,27656 km 2,http://blocgame.com/stats.php?id=58784,
Bosnistan,JosipBrozDidNothingWrong,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Elite,last online 2 hours ago,8 Hundred Tons per month,8 Mbbl per month,Central Planning,$592 million,3190 Mbbl; 8 Mbbl,Near Depletion,None,Arabia,Soviet Union,13180 km 2,http://blocgame.com/stats.php?id=63423,
Radimostan,ondralukas,The Federal Colonies,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 160 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$591 million,145 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19020 km 2,http://blocgame.com/stats.php?id=62926,
Deagle Nation!,Jace Connors,Brotherhood of Nod,33k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Good,online now,9 Hundred Tons per month,11 Mbbl per month,Central Planning,$591 million,2693 Mbbl; 11 Mbbl,Untapped,Mediocre,Arabia,Soviet Union,36701 km 2,http://blocgame.com/stats.php?id=63100,
Greatest Ally,WilliamDaAsian,Brotherhood of Nod,27k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,last online 1 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$589 million,360 Mbbl,Untapped,Mediocre,Indochina,United States,34061 km 2,http://blocgame.com/stats.php?id=49097,
United-Muslims,Karim,SPQR,7k active personnel,0 ships,First World War surplus,Nice,None,Poor,online now,2 Hundred Tons per month,,Free Market,$589 million,,Untapped,None,Mesopotamia,United States,11120 km 2,http://blocgame.com/stats.php?id=61674,
AES,Yang Zhi,Brotherhood of Nod,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 154 hours ago,2 Hundred Tons per month,4 Mbbl per month,Central Planning,$589 million,2729 Mbbl; 4 Mbbl,Untapped,None,Arabia,Soviet Union,13477 km 2,http://blocgame.com/stats.php?id=62129,
Llamaland,Drama Llama,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 163 hours ago,2 Hundred Tons per month,,Central Planning,$589 million,,Untapped,None,Persia,Neutral,13613 km 2,http://blocgame.com/stats.php?id=62571,
Jam,pbjam,Brotherhood of Nod,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 5 hours ago,9 Hundred Tons per month,1 Mbbl per month,Central Planning,$588 million,496 Mbbl,Untapped,Meagre,East Indies,Soviet Union,27328 km 2,http://blocgame.com/stats.php?id=56490,
Argon,Argus,Interpol,34k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 6 hours ago,20 Hundred Tons per month,21 Mbbl per month,Central Planning,$588 million,2729 Mbbl; 21 Mbbl,Untapped,Mediocre,Atlas,Soviet Union,36332 km 2,http://blocgame.com/stats.php?id=57323,
Arabic Union,Comrade Izy,Brotherhood of Zion,81k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 10 hours ago,3 Hundred Tons per month,12 Mbbl per month,Central Planning,$587 million,3878 Mbbl; 12 Mbbl,Plentiful,Meagre,Mesopotamia,Soviet Union,35790 km 2,http://blocgame.com/stats.php?id=59855,
Thair,Tacoonastick,African Socialism 2,11k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 14 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$586 million,309 Mbbl; 3 Mbbl,Plentiful,Meagre,Congo,Soviet Union,16011 km 2,http://blocgame.com/stats.php?id=60955,
Fongelesia,Fong,,31k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,online now,9 Hundred Tons per month,2 Mbbl per month,Free Market,$586 million,413 Mbbl,Untapped,Small,Pacific Rim,United States,20186 km 2,http://blocgame.com/stats.php?id=63041,
pelle,pelle,The Order,38k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 11 hours ago,18 Hundred Tons per month,3 Mbbl per month,Central Planning,$585 million,491 Mbbl; 3 Mbbl,Untapped,Large,China,Soviet Union,39755 km 2,http://blocgame.com/stats.php?id=52372,
Crapostan,King Guamba,Brotherhood of Nod,30k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Elite,last online 12 hours ago,5 Hundred Tons per month,5 Mbbl per month,Central Planning,$584 million,6624 Mbbl; 5 Mbbl,Untapped,Mediocre,Mesopotamia,Neutral,30564 km 2,http://blocgame.com/stats.php?id=44789,
Latveria,Doom,The High Council,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 36 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$584 million,2 Mbbl,Untapped,None,Mesopotamia,United States,20195 km 2,http://blocgame.com/stats.php?id=57009,
sandakania,Ryan Kentang,Brotherhood of Zion,40k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 11 hours ago,10 Hundred Tons per month,4 Mbbl per month,Free Market,$584 million,515 Mbbl,Untapped,Somewhat Large,East Indies,United States,34382 km 2,http://blocgame.com/stats.php?id=60600,
KingBding,King B,Brotherhood of Zion,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,9 Hundred Tons per month,3 Mbbl per month,Central Planning,$582 million,369 Mbbl; 3 Mbbl,Untapped,Small,Southern Africa,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=63205,
Violent Vegans,SnakeBombs,Interpol,42k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,12 Hundred Tons per month,6 Mbbl per month,Mixed Economy,$580 million,4748 Mbbl; 6 Mbbl,Untapped,Small,Atlas,Soviet Union,34236 km 2,http://blocgame.com/stats.php?id=48869,
groningen,ricardo bos,Che Guevara League,12k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 155 hours ago,2 Hundred Tons per month,1 Mbbl per month,Central Planning,$580 million,250 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,Neutral,16335 km 2,http://blocgame.com/stats.php?id=62842,
OnlyJuanOvue,BigGuyBane,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 106 hours ago,2 Hundred Tons per month,2 Mbbl per month,Free Market,$579 million,1572 Mbbl,Untapped,None,Arabia,Soviet Union,11120 km 2,http://blocgame.com/stats.php?id=52889,
Selja,Whalenator,Brotherhood of Nod,46k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 3 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$578 million,3660 Mbbl; 7 Mbbl,Untapped,Meagre,Persia,Soviet Union,31646 km 2,http://blocgame.com/stats.php?id=63172,
Cubania,General Fidelis,The Order,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,13 Hundred Tons per month,5 Mbbl per month,Central Planning,$577 million,143 Mbbl; 5 Mbbl,Untapped,Meagre,Mesoamerica,Soviet Union,33764 km 2,http://blocgame.com/stats.php?id=47349,1 Tons
Almania,Almanich,Brotherhood of Nod,49k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,2 Hundred Tons per month,,Central Planning,$577 million,,Untapped,Meagre,China,Soviet Union,34737 km 2,http://blocgame.com/stats.php?id=51725,
