country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,rm_prod,oil_prod,econsystem,gdp,oil_reserves,manpower,airforce,region,alignment,territory,pageUrl,uranium
Yugoslothia,Yugoslothia,Brotherhood of Nod,23k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,5 Hundred Tons per month,4 Mbbl per month,Free Market,$449 million,2812 Mbbl; 4 Mbbl,Plentiful,Meagre,Egypt,Neutral,23110 km 2,http://blocgame.com/stats.php?id=55968,
Parameswara,brownmy,Brotherhood of Nod,32k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Poor,last online 8 hours ago,2 Hundred Tons per month,,Free Market,$449 million,,Untapped,None,Indochina,United States,20163 km 2,http://blocgame.com/stats.php?id=56360,
Cecoe,JamesK,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 170 hours ago,2 Hundred Tons per month,,Mixed Economy,$449 million,,Untapped,None,Southern Cone,Neutral,16335 km 2,http://blocgame.com/stats.php?id=57441,
S�l,BabaWanga,Lithuanian Coalition,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 31 hours ago,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$449 million,79 Mbbl; 2 Mbbl,Plentiful,None,Southern Africa,Soviet Union,23578 km 2,http://blocgame.com/stats.php?id=61589,
Vanaheim,Nickius BigDickius,The Order,39k active personnel,0 ships,First World War surplus,Questionable,1 factory,Good,last online 10 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$449 million,198 Mbbl; 2 Mbbl,Untapped,Small,Southern Africa,United States,26615 km 2,http://blocgame.com/stats.php?id=63832,
Hedjaz,Abdul Wahhab,Al-Qassam Brigades,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Elite,last online 151 hours ago,2 Hundred Tons per month,,Mixed Economy,$448 million,,Untapped,None,Mesopotamia,Neutral,16337 km 2,http://blocgame.com/stats.php?id=49882,
ZumbaZumbi,PakuPakis,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 9 hours ago,20 Hundred Tons per month,2 Mbbl per month,Central Planning,$448 million,266 Mbbl; 2 Mbbl,Untapped,None,Southern Africa,United States,11120 km 2,http://blocgame.com/stats.php?id=61482,
Red Crazyguy,Red Crazyguy,,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 30 hours ago,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$448 million,225 Mbbl; 5 Mbbl,Untapped,Somewhat Large,Pacific Rim,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=62314,
Saint Benedict,Most Rev Cassian,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,2 Hundred Tons per month,,Central Planning,$448 million,,Untapped,None,Egypt,Neutral,16172 km 2,http://blocgame.com/stats.php?id=63173,
Nueva Occitania,Aurelio de Tolosa,The Order,22k active personnel,0 ships,First World War surplus,Angelic,1 factory,Good,last online 32 hours ago,5 Hundred Tons per month,5 Mbbl per month,Mixed Economy,$447 million,226 Mbbl; 5 Mbbl,Untapped,Meagre,Gran Colombia,Soviet Union,30407 km 2,http://blocgame.com/stats.php?id=63119,
FeminaziNig,thegagnes11,,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,2 Hundred Tons per month,,Mixed Economy,$446 million,,Untapped,None,Arabia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=55784,
One Star,Neku,The High Council,18k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 6 hours ago,4 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$446 million,1715 Mbbl; 1 Mbbl,Plentiful,Meagre,Persia,United States,19800 km 2,http://blocgame.com/stats.php?id=57783,
Dreaming,Koharu,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,2 Hundred Tons per month,,Mixed Economy,$446 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=58891,
Alorian,Azril91,,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,10 Hundred Tons per month,5 Mbbl per month,Central Planning,$446 million,210 Mbbl; 5 Mbbl,Plentiful,None,Pacific Rim,United States,13343 km 2,http://blocgame.com/stats.php?id=61749,
Thunderclap,LittleRedKing,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 43 hours ago,4 Hundred Tons per month,,Central Planning,$446 million,,Untapped,None,East Indies,Neutral,13613 km 2,http://blocgame.com/stats.php?id=63156,
Ronkonia,Ronkinator,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,2 Hundred Tons per month,,Central Planning,$446 million,,Untapped,None,Southern Cone,Neutral,16418 km 2,http://blocgame.com/stats.php?id=63162,
Cappadocia,Justinian III,The Order,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 108 hours ago,2 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$446 million,2 Mbbl,Untapped,None,Mesopotamia,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63494,
Nuwe Europa,Kruger,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 137 hours ago,3 Hundred Tons per month,,Free Market,$446 million,,Untapped,None,Southern Africa,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63530,
Romiia,The Great Tiberius III,The Order,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 53 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$445 million,363 Mbbl; 2 Mbbl,Untapped,None,The Subcontinent,Soviet Union,24028 km 2,http://blocgame.com/stats.php?id=60242,
Alamo,linksith,The United Nations,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 5 hours ago,5 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$444 million,,Untapped,None,Mesopotamia,United States,11231 km 2,http://blocgame.com/stats.php?id=40536,
Greater Croatia,DanielTM,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 164 hours ago,2 Hundred Tons per month,,Free Market,$444 million,,Untapped,None,Mesopotamia,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63207,
Submarines,Popieluszko,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 71 hours ago,5 Hundred Tons per month,3 Mbbl per month,Central Planning,$443 million,3 Mbbl,Untapped,None,Mesopotamia,United States,9266 km 2,http://blocgame.com/stats.php?id=62958,
Schlong Island,Jakovsky,The Order,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 121 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$443 million,342 Mbbl,Untapped,Small,China,Soviet Union,20000 km 2,http://blocgame.com/stats.php?id=63243,
Utea,SephiXarados,The Order,30k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,last online 10 hours ago,9 Hundred Tons per month,2 Mbbl per month,Free Market,$442 million,244 Mbbl; 2 Mbbl,Untapped,Meagre,Amazonia,United States,30456 km 2,http://blocgame.com/stats.php?id=49905,
Iwo Jima,Tadamichi Kuribayashi,The Order,43k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,online now,7 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$442 million,429 Mbbl; 2 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,27924 km 2,http://blocgame.com/stats.php?id=63259,
Casopia,Nathaniel Baker,The Order,18k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 12 hours ago,7 Hundred Tons per month,3 Mbbl per month,Central Planning,$442 million,259 Mbbl; 3 Mbbl,Untapped,None,Gran Colombia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=63500,
the murloc,grant,Followers of Guadian,18k active personnel,0 ships,First World War surplus,Angelic,None,Elite,online now,6 Hundred Tons per month,2 Mbbl per month,Central Planning,$442 million,61 Mbbl; 2 Mbbl,Untapped,Mediocre,Gran Colombia,Soviet Union,23665 km 2,http://blocgame.com/stats.php?id=63727,
Crayola,baker greg,The Order,39k active personnel,0 ships,Finest of the 19th century,Isolated,None,Good,online now,4 Hundred Tons per month,6 Mbbl per month,Free Market,$442 million,1400 Mbbl,Untapped,Small,Egypt,Neutral,26656 km 2,http://blocgame.com/stats.php?id=63958,
durkastan,ned kelly,The Order,40k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 5 hours ago,13 Hundred Tons per month,13 Mbbl per month,Free Market,$441 million,2083 Mbbl,Untapped,Mediocre,Arabia,United States,32721 km 2,http://blocgame.com/stats.php?id=40488,1 Tons
Vekta,Strongbad,The High Council,41k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 5 hours ago,3 Hundred Tons per month,2 Mbbl per month,Central Planning,$441 million,450 Mbbl; 2 Mbbl,Untapped,Small,Pacific Rim,Soviet Union,28293 km 2,http://blocgame.com/stats.php?id=46288,
crocodile,Quadkencheng,Interpol,45k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Good,online now,10 Hundred Tons per month,10 Mbbl per month,Mixed Economy,$441 million,279 Mbbl; 10 Mbbl,Untapped,Mediocre,East Indies,Soviet Union,29883 km 2,http://blocgame.com/stats.php?id=60403,
Emerzonland,Togarius,Comintern,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Good,last online 8 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$441 million,2137 Mbbl,Untapped,Meagre,Atlas,Neutral,13750 km 2,http://blocgame.com/stats.php?id=61204,
bird land,birdjoseph,,5k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 165 hours ago,2 Hundred Tons per month,,Mixed Economy,$441 million,,Untapped,None,China,Neutral,16417 km 2,http://blocgame.com/stats.php?id=61878,
Rinnia,rainierroitayam,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 181 hours ago,2 Hundred Tons per month,,Mixed Economy,$441 million,,Untapped,None,Mesoamerica,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63090,
Godak,Blaze_kill,Godak Union,18k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 168 hours ago,4 Hundred Tons per month,,Mixed Economy,$441 million,,Untapped,None,Caribbean,Neutral,20000 km 2,http://blocgame.com/stats.php?id=63158,
South Park,cartman,Brotherhood of Zion,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 4 hours ago,4 Hundred Tons per month,1 Mbbl per month,Free Market,$440 million,475 Mbbl,Plentiful,None,Caribbean,United States,22891 km 2,http://blocgame.com/stats.php?id=228,
Coccoladia,Ernesto Caprone,The Federal Colonies,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 10 hours ago,10 Hundred Tons per month,1 Mbbl per month,Central Planning,$440 million,143 Mbbl; 1 Mbbl,Untapped,Meagre,Caribbean,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=40289,
Great Poverty,SamoGrrr,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 122 hours ago,2 Hundred Tons per month,,Free Market,$440 million,,Untapped,None,Congo,Neutral,13477 km 2,http://blocgame.com/stats.php?id=52440,
Lorigan,Lorigan,The High Council,35k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 6 hours ago,7 Hundred Tons per month,7 Mbbl per month,Central Planning,$440 million,422 Mbbl; 7 Mbbl,Untapped,Mediocre,Amazonia,Soviet Union,30830 km 2,http://blocgame.com/stats.php?id=59787,
Kedahan,Farhan,,5k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$440 million,57 Mbbl,Untapped,None,East Indies,United States,19602 km 2,http://blocgame.com/stats.php?id=60758,
Japanesia,Egor Kruglov,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,online now,7 Hundred Tons per month,1 Mbbl per month,Central Planning,$440 million,97 Mbbl; 1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,15227 km 2,http://blocgame.com/stats.php?id=61097,
TheAccountants,TheAccountant13,TheAccountantRevenge,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 74 hours ago,4 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$440 million,1949 Mbbl; 2 Mbbl,Untapped,None,Persia,Neutral,9267 km 2,http://blocgame.com/stats.php?id=62517,
Yosaku,Kaptain Katie Ritter,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 143 hours ago,2 Hundred Tons per month,,Central Planning,$440 million,4049 Mbbl,Untapped,None,Mesopotamia,United States,16011 km 2,http://blocgame.com/stats.php?id=62994,
Einstinia,Einstinium,The Order,37k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Good,last online 117 hours ago,6 Hundred Tons per month,2 Mbbl per month,Free Market,$439 million,152 Mbbl,Untapped,None,Congo,Neutral,23828 km 2,http://blocgame.com/stats.php?id=53498,
Ginovi,Caadani,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 176 hours ago,3 Hundred Tons per month,2 Mbbl per month,Mixed Economy,$439 million,2 Mbbl,Untapped,None,Gran Colombia,Neutral,16172 km 2,http://blocgame.com/stats.php?id=54635,
BlackPowers,Declan Power,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 179 hours ago,2 Hundred Tons per month,,Mixed Economy,$439 million,,Untapped,None,Egypt,Neutral,13613 km 2,http://blocgame.com/stats.php?id=57639,
Infernistan,Inferno JR,,43k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,3 Hundred Tons per month,7 Mbbl per month,Central Planning,$439 million,4032 Mbbl; 7 Mbbl,,Meagre,Egypt,Soviet Union,16776 km 2,http://blocgame.com/stats.php?id=60304,
Strath,Finn Hunter,The Order,36k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 2 hours ago,16 Hundred Tons per month,5 Mbbl per month,Central Planning,$439 million,355 Mbbl; 5 Mbbl,Untapped,Small,Southern Cone,Soviet Union,27330 km 2,http://blocgame.com/stats.php?id=61471,
Artimba,Scepticus,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 76 hours ago,2 Hundred Tons per month,1 Mbbl per month,Free Market,$439 million,782 Mbbl,Untapped,Meagre,Persia,Neutral,13477 km 2,http://blocgame.com/stats.php?id=63600,
Supercell,Charlotte,The Federal Colonies,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 3 hours ago,6 Hundred Tons per month,1 Mbbl per month,Central Planning,$438 million,,Untapped,None,East Indies,Neutral,20000 km 2,http://blocgame.com/stats.php?id=48901,
Best Thougestan,Number1SUS,Brotherhood of Nod,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 172 hours ago,2 Hundred Tons per month,1 Mbbl per month,Mixed Economy,$438 million,4869 Mbbl,Untapped,None,Egypt,United States,16010 km 2,http://blocgame.com/stats.php?id=61250,
Cucklandi,Cuckcold420,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 158 hours ago,2 Hundred Tons per month,,Mixed Economy,$438 million,,Untapped,None,Congo,Neutral,16335 km 2,http://blocgame.com/stats.php?id=63355,
Spierto,mspierto,,13k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 145 hours ago,2 Hundred Tons per month,,Free Market,$438 million,4761 Mbbl,Untapped,None,Mesopotamia,Neutral,19800 km 2,http://blocgame.com/stats.php?id=63668,
Sqynet,robosax,Brotherhood of Zion,34k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,online now,8 Hundred Tons per month,,Central Planning,$437 million,65 Mbbl,Untapped,Powerful,Southern Africa,Soviet Union,34361 km 2,http://blocgame.com/stats.php?id=52255,
Zorin,NeroRPG,The High Council,17k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 136 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$437 million,1 Mbbl,Untapped,Meagre,Pacific Rim,Soviet Union,19602 km 2,http://blocgame.com/stats.php?id=59970,
El Janero,Savagely Ravaged,,3k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 152 hours ago,3 Hundred Tons per month,1 Mbbl per month,Central Planning,$437 million,1 Mbbl,Untapped,None,Southern Cone,Neutral,19212 km 2,http://blocgame.com/stats.php?id=63615,
Seattle,supercurt37,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 163 hours ago,2 Hundred Tons per month,,Mixed Economy,$436 million,,Untapped,None,China,Neutral,16335 km 2,http://blocgame.com/stats.php?id=57842,
Black Widow,Protego,The Order,33k active personnel,0 ships,First World War surplus,Good,1 factory,Good,online now,7 Hundred Tons per month,5 Mbbl per month,Central Planning,$436 million,4472 Mbbl; 5 Mbbl,Untapped,Meagre,Arabia,Soviet Union,28534 km 2,http://blocgame.com/stats.php?id=62290,
