country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=2049,34k active personnel,0 ships,First World War surplus,None,Elite,last online 14 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$307 million,alliancestats.php?allianceid=2049,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=53099,96 Mbbl,,,Nice,3 Hundred Tons per month,
Neo-Ur,Kackem,,8k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 78 hours ago,rankings.php?subregion=mes,,$331 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16335 km 2,http://blocgame.com/stats.php?id=53342,2 Mbbl,,,Nice,5 Hundred Tons per month,2 Mbbl per month
Nandos Banter,Peterfile,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 19 hours ago,rankings.php?subregion=ara,,$307 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=53672,3599 Mbbl; 1 Mbbl,,,Normal,4 Hundred Tons per month,1 Mbbl per month
Hashashin,moffe,http://blocgame.com/alliancestats.php?allianceid=2042,24k active personnel,0 ships,First World War surplus,None,Standard,last online 8 hours ago,rankings.php?subregion=per,Interpol,$307 million,alliancestats.php?allianceid=2042,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20389 km 2,http://blocgame.com/stats.php?id=54220,4996 Mbbl; 6 Mbbl,,,Nice,5 Hundred Tons per month,6 Mbbl per month
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=2049,14k active personnel,0 ships,First World War surplus,None,Elite,last online 11 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$307 million,alliancestats.php?allianceid=2049,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,19406 km 2,http://blocgame.com/stats.php?id=55882,4222 Mbbl,,,Nice,3 Hundred Tons per month,2 Mbbl per month
Pathos,Hope,,24k active personnel,0 ships,First World War surplus,None,Elite,last online 7 hours ago,rankings.php?subregion=atl,,$307 million,,Atlas,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=atl,20006 km 2,http://blocgame.com/stats.php?id=56155,3793 Mbbl; 6 Mbbl,,,Nice,5 Hundred Tons per month,6 Mbbl per month
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=2044,28k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=ara,Aseang MMP,$307 million,alliancestats.php?allianceid=2044,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20398 km 2,http://blocgame.com/stats.php?id=60554,3954 Mbbl; 3 Mbbl,,,Good,3 Hundred Tons per month,3 Mbbl per month
Raja Udang,Mario,http://blocgame.com/alliancestats.php?allianceid=2044,35k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=pac,Aseang MMP,$307 million,alliancestats.php?allianceid=2044,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,20789 km 2,http://blocgame.com/stats.php?id=61754,324 Mbbl; 2 Mbbl,,,Pariah,4 Hundred Tons per month,2 Mbbl per month
jongos,barros,http://blocgame.com/alliancestats.php?allianceid=2044,11k active personnel,0 ships,First World War surplus,None,Good,last online 4 hours ago,rankings.php?subregion=ind,Aseang MMP,$307 million,alliancestats.php?allianceid=2044,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,13750 km 2,http://blocgame.com/stats.php?id=61892,51 Mbbl; 2 Mbbl,,,Nice,4 Hundred Tons per month,2 Mbbl per month
Crowdemia,StandwRand2016,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 69 hours ago,rankings.php?subregion=mex,,$307 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=63106,477 Mbbl,,,Nice,2 Hundred Tons per month,
Democrastan,Demochi,,24k active personnel,0 ships,First World War surplus,None,Poor,last online 10 hours ago,rankings.php?subregion=waf,,$307 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=63132,,,,Nice,5 Hundred Tons per month,
kweensnkans,Jamal T.Ice cube,http://blocgame.com/alliancestats.php?allianceid=2045,11k active personnel,0 ships,First World War surplus,None,Good,last online 3 hours ago,rankings.php?subregion=egy,The Order,$307 million,alliancestats.php?allianceid=2045,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=63345,2517 Mbbl,,,Questionable,2 Hundred Tons per month,1 Mbbl per month
Erpland,Stomana,http://blocgame.com/alliancestats.php?allianceid=2045,27k active personnel,0 ships,First World War surplus,None,Good,last online 15 hours ago,rankings.php?subregion=con,The Order,$309 million,alliancestats.php?allianceid=2045,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=63448,356 Mbbl,,,Good,3 Hundred Tons per month,1 Mbbl per month
Goatistan,limpinggoat,http://blocgame.com/alliancestats.php?allianceid=2062,28k active personnel,0 ships,Finest of the 19th century,None,Good,last online 29 hours ago,rankings.php?subregion=car,FLAP,$306 million,alliancestats.php?allianceid=2062,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=41688,,,,Nice,2 Hundred Tons per month,
Hetfield,JDE2K,,22k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 20 hours ago,rankings.php?subregion=car,,$312 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=45433,1 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
Aincrad,veemon,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 18 hours ago,rankings.php?subregion=chi,,$300 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=50267,356 Mbbl; 1 Mbbl,,,Nice,3 Hundred Tons per month,1 Mbbl per month
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=2039,24k active personnel,0 ships,Finest of the 19th century,None,Good,last online 34 hours ago,rankings.php?subregion=mex,The High Council,$305 million,alliancestats.php?allianceid=2039,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=54023,117 Mbbl; 1 Mbbl,,,Good,2 Hundred Tons per month,1 Mbbl per month
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=2048,26k active personnel,0 ships,First World War surplus,None,Poor,last online 13 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$306 million,alliancestats.php?allianceid=2048,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=54037,4962 Mbbl; 4 Mbbl,,,Nice,3 Hundred Tons per month,4 Mbbl per month
Fortuynism,Fortuyn,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 38 hours ago,rankings.php?subregion=car,,$302 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=58179,425 Mbbl,,,Nice,2 Hundred Tons per month,
Honduras,Inferno666,http://blocgame.com/alliancestats.php?allianceid=2039,39k active personnel,0 ships,First World War surplus,None,Standard,last online 23 hours ago,rankings.php?subregion=mex,The High Council,$302 million,alliancestats.php?allianceid=2039,Mesoamerica,Untapped,Small,http://blocgame.com/rankings.php?subregion=mex,20835 km 2,http://blocgame.com/stats.php?id=60291,1 Mbbl,,,Questionable,4 Hundred Tons per month,1 Mbbl per month
Octobia,Octo,http://blocgame.com/alliancestats.php?allianceid=2052,59k active personnel,0 ships,First World War surplus,None,Elite,last online 10 hours ago,rankings.php?subregion=ara,The Federal Colonies,$309 million,alliancestats.php?allianceid=2052,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,20239 km 2,http://blocgame.com/stats.php?id=61272,3071 Mbbl; 1 Mbbl,,,Normal,4 Hundred Tons per month,1 Mbbl per month
Bumshart,Wily,,6k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 78 hours ago,rankings.php?subregion=mes,,$328 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16335 km 2,http://blocgame.com/stats.php?id=63033,1826 Mbbl; 1 Mbbl,,,Nice,2 Hundred Tons per month,1 Mbbl per month
Corporea,Rajat Tyagi,,6k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 78 hours ago,rankings.php?subregion=ara,,$328 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=63036,,,,Nice,2 Hundred Tons per month,
Busan,Kimster15,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 72 hours ago,rankings.php?subregion=chi,,$300 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=63091,,,,Nice,2 Hundred Tons per month,
Greater Venice,Dandolo,http://blocgame.com/alliancestats.php?allianceid=2045,24k active personnel,0 ships,Finest of the 19th century,1 factory,Standard,last online 11 hours ago,rankings.php?subregion=ind,The Order,$303 million,alliancestats.php?allianceid=2045,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=63185,118 Mbbl; 2 Mbbl,,,Good,3 Hundred Tons per month,2 Mbbl per month
Worthless Sand,Spirit of Saddam Hussein,http://blocgame.com/alliancestats.php?allianceid=2049,19k active personnel,0 ships,First World War surplus,None,Good,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$313 million,alliancestats.php?allianceid=2049,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=63192,3757 Mbbl; 2 Mbbl,,,Good,4 Hundred Tons per month,2 Mbbl per month
Kekmenistan,Zynova,http://blocgame.com/alliancestats.php?allianceid=2045,26k active personnel,0 ships,First World War surplus,None,Good,last online 46 hours ago,rankings.php?subregion=pac,The Order,$308 million,alliancestats.php?allianceid=2045,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20398 km 2,http://blocgame.com/stats.php?id=63279,1 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
MMMBOOP,Bentley,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 46 hours ago,rankings.php?subregion=mex,,$305 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=63503,,,,Isolated,2 Hundred Tons per month,
Weateros,Leonard,,37k active personnel,0 ships,First World War surplus,None,Good,last online 40 hours ago,rankings.php?subregion=waf,,$304 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=63627,,,,Normal,2 Hundred Tons per month,
Samsayum,Kadetdeen86,,39k active personnel,0 ships,First World War surplus,None,Standard,online now,rankings.php?subregion=ind,,$306 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=63640,,,,Good,3 Hundred Tons per month,
H�ggotopia,GottkaiserH�cke,,12k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=waf,,$306 million,,West Africa,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=waf,19602 km 2,http://blocgame.com/stats.php?id=63676,482 Mbbl; 1 Mbbl,,,Isolated,2 Hundred Tons per month,1 Mbbl per month
Yazmiras,Karl Von Simonia,,31k active personnel,0 ships,First World War surplus,None,Good,last online 13 hours ago,rankings.php?subregion=ara,,$304 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=63698,1299 Mbbl,,,Normal,2 Hundred Tons per month,2 Mbbl per month
Trumpania,FlakeyBlakey,http://blocgame.com/alliancestats.php?allianceid=2038,22k active personnel,0 ships,Finest of the 19th century,None,Good,last online 24 hours ago,rankings.php?subregion=con,Che Guevara League,$306 million,alliancestats.php?allianceid=2038,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=63713,220 Mbbl; 1 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
TrumpCity,Ronald mcTrump,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 13 hours ago,rankings.php?subregion=car,,$312 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=63769,,,,Normal,4 Hundred Tons per month,
Bodd,Todd Bodd,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 13 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=63780,,,,Normal,2 Hundred Tons per month,
Farsland,Kyrre Aleisun,,18k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 11 hours ago,rankings.php?subregion=per,,$313 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=63782,4435 Mbbl; 1 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
DabOn\\\'Em,ryanishappy,,23k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 11 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=63787,,,,Pariah,2 Hundred Tons per month,
PUTINLAND,PUTIN,,10k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 16 hours ago,rankings.php?subregion=per,,$310 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,19800 km 2,http://blocgame.com/stats.php?id=39053,,,,Normal,2 Hundred Tons per month,
Britanistan,Rehepapi,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 14 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=40271,,,,Normal,2 Hundred Tons per month,
Vrystaat,FunVake,http://blocgame.com/alliancestats.php?allianceid=2087,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 16 hours ago,rankings.php?subregion=saf,Executive Outcomes,$310 million,alliancestats.php?allianceid=2087,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=41030,,,,Normal,2 Hundred Tons per month,
Rhodistan,stalkerfriend,http://blocgame.com/alliancestats.php?allianceid=2079,12k active personnel,0 ships,First World War surplus,None,Standard,last online 8 hours ago,rankings.php?subregion=egy,Freedom Legion,$330 million,alliancestats.php?allianceid=2079,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,16667 km 2,http://blocgame.com/stats.php?id=41052,2648 Mbbl,,,Good,4 Hundred Tons per month,2 Mbbl per month
Genocidia,wolf2686,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=41291,49 Mbbl; 1 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
Retardia,tot547,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 17 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=41553,,,,Normal,2 Hundred Tons per month,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=2049,45k active personnel,0 ships,First World War surplus,None,Good,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$294 million,alliancestats.php?allianceid=2049,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,20404 km 2,http://blocgame.com/stats.php?id=43623,,,,Nice,2 Hundred Tons per month,
Guldania,WiseApple,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 14 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=45986,,,,Normal,2 Hundred Tons per month,
nopeland,atared,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 21 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=46828,,,,Normal,2 Hundred Tons per month,
SS-Amazonien,Mengele-chan,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 9 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=49589,319 Mbbl; 2 Mbbl,,,Normal,4 Hundred Tons per month,2 Mbbl per month
Seinlandia,CosKramer,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 15 hours ago,rankings.php?subregion=mex,,$310 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=50309,,,,Normal,2 Hundred Tons per month,
The Hex Empire,Nikolai East,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 6 hours ago,rankings.php?subregion=ama,,$308 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=50442,1 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
N'vear,Czar Jakola,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 6 hours ago,rankings.php?subregion=car,,$308 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=51690,746 Mbbl; 1 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
